Simulation Time,Population size,Population-0-4yrs,Population-5-12yrs,Population-13-17yrs,Population-18-29yrs,Population-30-49yrs,Population-50-64yrs,Population-65-74yrs,Population-75+yrs,Cumulative incidence,Cumulative incidence-0-4yrs,Cumulative incidence-5-12yrs,Cumulative incidence-13-17yrs,Cumulative incidence-18-29yrs,Cumulative incidence-30-49yrs,Cumulative incidence-50-64yrs,Cumulative incidence-65-74yrs,Cumulative incidence-75+yrs,Cumulative hospitalizations,Cumulative hospitalizations-0-4yrs,Cumulative hospitalizations-5-12yrs,Cumulative hospitalizations-13-17yrs,Cumulative hospitalizations-18-29yrs,Cumulative hospitalizations-30-49yrs,Cumulative hospitalizations-50-64yrs,Cumulative hospitalizations-65-74yrs,Cumulative hospitalizations-75+yrs,Cumulative death,Cumulative death-0-4yrs,Cumulative death-5-12yrs,Cumulative death-13-17yrs,Cumulative death-18-29yrs,Cumulative death-30-49yrs,Cumulative death-50-64yrs,Cumulative death-65-74yrs,Cumulative death-75+yrs,Cumulative vaccination,Cumulative vaccination-0-4yrs,Cumulative vaccination-5-12yrs,Cumulative vaccination-13-17yrs,Cumulative vaccination-18-29yrs,Cumulative vaccination-30-49yrs,Cumulative vaccination-50-64yrs,Cumulative vaccination-65-74yrs,Cumulative vaccination-75+yrs,Cumulative hospitalization rate-0-4yrs,Cumulative hospitalization rate-5-12yrs,Cumulative hospitalization rate-13-17yrs,Cumulative hospitalization rate-18-29yrs,Cumulative hospitalization rate-30-49yrs,Cumulative hospitalization rate-50-64yrs,Cumulative hospitalization rate-65-74yrs,Cumulative hospitalization rate-75+yrs,Cumulative hospitalization rate,Cumulative death rate,Cumulative death rate-0-4yrs,Cumulative death rate-5-12yrs,Cumulative death rate-13-17yrs,Cumulative death rate-18-29yrs,Cumulative death rate-30-49yrs,Cumulative death rate-50-64yrs,Cumulative death rate-65-74yrs,Cumulative death rate-75+yrs,Cumulative vaccination rate,Cumulative vaccination rate-0-4yrs,Cumulative vaccination rate-5-12yrs,Cumulative vaccination rate-13-17yrs,Cumulative vaccination rate-18-29yrs,Cumulative vaccination rate-30-49yrs,Cumulative vaccination rate-50-64yrs,Cumulative vaccination rate-65-74yrs,Cumulative vaccination rate-75+yrs,Cumulative incidence-0-4yrs (%),Cumulative incidence-5-12yrs (%),Cumulative incidence-13-17yrs (%),Cumulative incidence-18-29yrs (%),Cumulative incidence-30-49yrs (%),Cumulative incidence-50-64yrs (%),Cumulative incidence-65-74yrs (%),Cumulative incidence-75+yrs (%),Cumulative hospitalizations-0-4yrs (%),Cumulative hospitalizations-5-12yrs (%),Cumulative hospitalizations-13-17yrs (%),Cumulative hospitalizations-18-29yrs (%),Cumulative hospitalizations-30-49yrs (%),Cumulative hospitalizations-50-64yrs (%),Cumulative hospitalizations-65-74yrs (%),Cumulative hospitalizations-75+yrs (%),Cumulative death-0-4yrs (%),Cumulative death-5-12yrs (%),Cumulative death-13-17yrs (%),Cumulative death-18-29yrs (%),Cumulative death-30-49yrs (%),Cumulative death-50-64yrs (%),Cumulative death-65-74yrs (%),Cumulative death-75+yrs (%),Simulation Period,Incidence,Incidence-0-4yrs,Incidence-5-12yrs,Incidence-13-17yrs,Incidence-18-29yrs,Incidence-30-49yrs,Incidence-50-64yrs,Incidence-65-74yrs,Incidence-75+yrs,New hospitalizations,New hospitalizations-0-4yrs,New hospitalizations-5-12yrs,New hospitalizations-13-17yrs,New hospitalizations-18-29yrs,New hospitalizations-30-49yrs,New hospitalizations-50-64yrs,New hospitalizations-65-74yrs,New hospitalizations-75+yrs,New hosp-Current,New hosp-Novel,Incidence rate,Incidence rate-0-4yrs,Incidence rate-5-12yrs,Incidence rate-13-17yrs,Incidence rate-18-29yrs,Incidence rate-30-49yrs,Incidence rate-50-64yrs,Incidence rate-65-74yrs,Incidence rate-75+yrs,New hospitalization rate,Hospitalization rate-0-4yrs,Hospitalization rate-5-12yrs,Hospitalization rate-13-17yrs,Hospitalization rate-18-29yrs,Hospitalization rate-30-49yrs,Hospitalization rate-50-64yrs,Hospitalization rate-65-74yrs,Hospitalization rate-75+yrs,% of new hospitalizations due to Current,% of new hospitalizations due to Novel,Interventions,Observation Time,Obs: Population size,Obs: Cumulative hospitalizations,Obs: Cumulative death,Obs: Cumulative vaccination,Obs: Cumulative hospitalization rate,Obs: Cumulative death rate,Obs: Cumulative vaccination rate,Observation Period,Obs: Incidence,Obs: New hospitalizations,Obs: New hosp-Current,Obs: New hosp-Novel,Obs: Incidence rate,Obs: New hospitalization rate,Obs: % of new hospitalizations due to Current,Obs: % of new hospitalizations due to Novel,Obs: Interventions
0.0,500002,29887,50362,32240,80695,128398,96245,47759,34416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],,,,,,,,,,,,,,,,,,[0]
0.019230769230769232,500005,29888,50362,32240,80695,128399,96245,47760,34416,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0,,,,,,,,,,,,,,,,,1,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7.999968000127999e-06,0.0,0.0,3.1017369727047146e-05,0.0,7.78828330659356e-06,2.0780300275338978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[0],0.0,500005,0,0,0,,,,1,4,0,0,0,,,,,[0]
0.038461538461538464,500007,29888,50362,32240,80695,128400,96246,47760,34416,6,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.999960000399996e-06,3.345824411134904e-05,0.0,0.0,0.0,0.0,0.0,2.0938023450586266e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[1],0.019230769230769232,500007,0,0,0,0.0,0.0,0.0,2,2,0,0,0,3.999960000399996e-06,0.0,,,[1]
0.057692307692307696,500013,29890,50363,32240,80697,128401,96246,47760,34416,14,2,2,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.0,,,,,,,,,,,,,,,,,3,8,1,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5999776003135956e-05,3.345824411134904e-05,3.971248163297724e-05,0.0,2.4784683065865296e-05,1.557632398753894e-05,1.0390042183571266e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[0],0.038461538461538464,500013,0,0,0,0.0,0.0,0.0,3,8,0,0,0,1.5999776003135956e-05,0.0,,,[0]
0.07692307692307693,500019,29891,50365,32240,80698,128402,96246,47761,34416,19,3,3,1,3,5,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0390042183571266e-05,0.0,0.0,1.99992400288789e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.15789473684210525,0.2631578947368421,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,4,5,1,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9.999740006759824e-06,3.345600535296086e-05,1.985584655401783e-05,0.0,1.2392034400287495e-05,1.557620267754924e-05,0.0,0.0,0.0,1.9999480013519647e-06,0.0,0.0,0.0,0.0,0.0,1.0390042183571266e-05,0.0,0.0,1.0,0.0,[0],0.057692307692307696,500019,1,0,0,1.99992400288789e-06,0.0,0.0,4,5,1,1,0,9.999740006759824e-06,1.9999480013519647e-06,1.0,0.0,[0]
0.09615384615384616,500023,29891,50367,32240,80698,128402,96248,47761,34416,38,4,8,2,6,11,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0389826282104563e-05,0.0,0.0,1.9999080042318053e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.21052631578947367,0.05263157894736842,0.15789473684210525,0.2894736842105263,0.13157894736842105,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,5,19,1,5,1,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3.799855605486991e-05,3.345488608611288e-05,9.927529038022436e-05,3.1017369727047146e-05,3.717564251902154e-05,4.672824410834722e-05,2.0780084367142532e-05,2.0937585058939304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[0],0.07692307692307693,500023,1,0,0,1.9999080042318053e-06,0.0,0.0,5,19,0,0,0,3.799855605486991e-05,0.0,,,[0]
0.11538461538461539,500025,29891,50367,32240,80699,128402,96248,47762,34416,76,7,15,5,10,19,13,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0389826282104563e-05,0.0,0.0,1.99990000499975e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09210526315789473,0.19736842105263158,0.06578947368421052,0.13157894736842105,0.25,0.17105263157894737,0.09210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,6,38,3,7,3,4,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,7.599650416080861e-05,0.00010036465825833863,0.00013897988762483373,9.305210918114144e-05,4.9567523358695386e-05,6.230432547779629e-05,8.31186102568365e-05,0.0001046879252946965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[0],0.09615384615384616,500025,1,0,0,1.99990000499975e-06,0.0,0.0,6,38,0,0,0,7.599650416080861e-05,0.0,,,[0]
0.13461538461538464,500032,29891,50369,32240,80700,128403,96251,47762,34416,115,12,21,7,18,29,20,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0389502446727826e-05,0.0,0.0,1.999872008191476e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10434782608695652,0.1826086956521739,0.06086956521739131,0.1565217391304348,0.25217391304347825,0.17391304347826086,0.06086956521739131,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,7,39,5,6,2,8,10,7,0,1,0,0,0,0,0,0,0,0,0,0,0,7.799610019499025e-05,0.00016727443043056437,0.00011912561796414319,6.203473945409429e-05,9.913381826292767e-05,7.788040684724537e-05,7.272878397473195e-05,0.0,2.905625290562529e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[0],0.11538461538461539,500032,1,0,0,1.999872008191476e-06,0.0,0.0,7,39,0,0,0,7.799610019499025e-05,0.0,,,[0]
0.15384615384615385,500037,29892,50370,32240,80701,128403,96251,47763,34417,180,13,28,18,24,56,28,8,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0389502446727826e-05,0.0,0.0,1.9998520109511895e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07222222222222222,0.15555555555555556,0.1,0.13333333333333333,0.3111111111111111,0.15555555555555556,0.044444444444444446,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,8,65,1,7,11,6,27,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0.00012999168053244592,3.345488608611288e-05,0.00013897436915563145,0.0003411910669975186,7.434944237918216e-05,0.00021027546085371836,8.31160195738226e-05,2.093714668564968e-05,0.00011622501162250116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[0],0.13461538461538464,500037,1,0,0,1.9998520109511895e-06,0.0,0.0,8,65,0,0,0,0.00012999168053244592,0.0,,,[0]
0.1730769230769231,500041,29893,50370,32241,80701,128403,96253,47763,34417,315,16,47,43,50,92,49,11,7,5,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.787980031619199e-06,4.155714627076559e-05,0.0,0.0,9.999180067234486e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050793650793650794,0.1492063492063492,0.1365079365079365,0.15873015873015872,0.2920634920634921,0.15555555555555556,0.03492063492063492,0.022222222222222223,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,,,,,,,,,9,135,3,19,25,26,36,21,3,2,4,0,0,0,0,1,3,0,0,4,0,0.0002699800214784106,0.00010036130068245685,0.0003772086559459996,0.0007754342431761787,0.00032217692469733956,0.00028036728113829115,0.00021817955138128434,6.281012499214873e-05,5.811081732864573e-05,7.999408043804758e-06,0.0,0.0,0.0,0.0,7.787980031619199e-06,3.116850734018348e-05,0.0,0.0,1.0,0.0,[0],0.15384615384615385,500041,5,0,0,9.999180067234486e-06,0.0,0.0,9,135,4,4,0,0.0002699800214784106,7.999408043804758e-06,1.0,0.0,[0]
