Simulation Time,Population size,Population-0-4yrs,Population-5-12yrs,Population-13-17yrs,Population-18-29yrs,Population-30-49yrs,Population-50-64yrs,Population-65-74yrs,Population-75+yrs,Cumulative incidence,Cumulative incidence-0-4yrs,Cumulative incidence-5-12yrs,Cumulative incidence-13-17yrs,Cumulative incidence-18-29yrs,Cumulative incidence-30-49yrs,Cumulative incidence-50-64yrs,Cumulative incidence-65-74yrs,Cumulative incidence-75+yrs,Cumulative hospitalizations,Cumulative hospitalizations-0-4yrs,Cumulative hospitalizations-5-12yrs,Cumulative hospitalizations-13-17yrs,Cumulative hospitalizations-18-29yrs,Cumulative hospitalizations-30-49yrs,Cumulative hospitalizations-50-64yrs,Cumulative hospitalizations-65-74yrs,Cumulative hospitalizations-75+yrs,Cumulative death,Cumulative death-0-4yrs,Cumulative death-5-12yrs,Cumulative death-13-17yrs,Cumulative death-18-29yrs,Cumulative death-30-49yrs,Cumulative death-50-64yrs,Cumulative death-65-74yrs,Cumulative death-75+yrs,Cumulative vaccination,Cumulative vaccination-0-4yrs,Cumulative vaccination-5-12yrs,Cumulative vaccination-13-17yrs,Cumulative vaccination-18-29yrs,Cumulative vaccination-30-49yrs,Cumulative vaccination-50-64yrs,Cumulative vaccination-65-74yrs,Cumulative vaccination-75+yrs,Cumulative hospitalization rate-0-4yrs,Cumulative hospitalization rate-5-12yrs,Cumulative hospitalization rate-13-17yrs,Cumulative hospitalization rate-18-29yrs,Cumulative hospitalization rate-30-49yrs,Cumulative hospitalization rate-50-64yrs,Cumulative hospitalization rate-65-74yrs,Cumulative hospitalization rate-75+yrs,Cumulative hospitalization rate,Cumulative death rate,Cumulative death rate-0-4yrs,Cumulative death rate-5-12yrs,Cumulative death rate-13-17yrs,Cumulative death rate-18-29yrs,Cumulative death rate-30-49yrs,Cumulative death rate-50-64yrs,Cumulative death rate-65-74yrs,Cumulative death rate-75+yrs,Cumulative vaccination rate,Cumulative vaccination rate-0-4yrs,Cumulative vaccination rate-5-12yrs,Cumulative vaccination rate-13-17yrs,Cumulative vaccination rate-18-29yrs,Cumulative vaccination rate-30-49yrs,Cumulative vaccination rate-50-64yrs,Cumulative vaccination rate-65-74yrs,Cumulative vaccination rate-75+yrs,Cumulative incidence-0-4yrs (%),Cumulative incidence-5-12yrs (%),Cumulative incidence-13-17yrs (%),Cumulative incidence-18-29yrs (%),Cumulative incidence-30-49yrs (%),Cumulative incidence-50-64yrs (%),Cumulative incidence-65-74yrs (%),Cumulative incidence-75+yrs (%),Cumulative hospitalizations-0-4yrs (%),Cumulative hospitalizations-5-12yrs (%),Cumulative hospitalizations-13-17yrs (%),Cumulative hospitalizations-18-29yrs (%),Cumulative hospitalizations-30-49yrs (%),Cumulative hospitalizations-50-64yrs (%),Cumulative hospitalizations-65-74yrs (%),Cumulative hospitalizations-75+yrs (%),Cumulative death-0-4yrs (%),Cumulative death-5-12yrs (%),Cumulative death-13-17yrs (%),Cumulative death-18-29yrs (%),Cumulative death-30-49yrs (%),Cumulative death-50-64yrs (%),Cumulative death-65-74yrs (%),Cumulative death-75+yrs (%),Simulation Period,Incidence,Incidence-0-4yrs,Incidence-5-12yrs,Incidence-13-17yrs,Incidence-18-29yrs,Incidence-30-49yrs,Incidence-50-64yrs,Incidence-65-74yrs,Incidence-75+yrs,New hospitalizations,New hospitalizations-0-4yrs,New hospitalizations-5-12yrs,New hospitalizations-13-17yrs,New hospitalizations-18-29yrs,New hospitalizations-30-49yrs,New hospitalizations-50-64yrs,New hospitalizations-65-74yrs,New hospitalizations-75+yrs,Incidence-Current,Incidence-Novel,New hosp-Current,New hosp-Novel,Incidence rate,Incidence rate-0-4yrs,Incidence rate-5-12yrs,Incidence rate-13-17yrs,Incidence rate-18-29yrs,Incidence rate-30-49yrs,Incidence rate-50-64yrs,Incidence rate-65-74yrs,Incidence rate-75+yrs,New hospitalization rate,Hospitalization rate-0-4yrs,Hospitalization rate-5-12yrs,Hospitalization rate-13-17yrs,Hospitalization rate-18-29yrs,Hospitalization rate-30-49yrs,Hospitalization rate-50-64yrs,Hospitalization rate-65-74yrs,Hospitalization rate-75+yrs,% of incidence due to Current,% of incidence due to Novel,% of new hospitalizations due to Current,% of new hospitalizations due to Novel,Interventions,Observation Time,Obs: Population size,Obs: Cumulative hospitalizations,Obs: Cumulative death,Obs: Cumulative vaccination,Obs: Cumulative hospitalization rate,Obs: Cumulative death rate,Obs: Cumulative vaccination rate,Observation Period,Obs: Incidence,Obs: New hospitalizations,Obs: Incidence-Current,Obs: Incidence-Novel,Obs: New hosp-Current,Obs: New hosp-Novel,Obs: Incidence rate,Obs: New hospitalization rate,Obs: % of incidence due to Current,Obs: % of incidence due to Novel,Obs: % of new hospitalizations due to Current,Obs: % of new hospitalizations due to Novel,Obs: Interventions
0.0,500002,30187,50056,32286,81342,128175,95692,47843,34421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],,,,,,,,,,,,,,,,,,,,,,[0]
0.019230769230769232,500008,30187,50056,32286,81343,128177,95695,47843,34421,9,0,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.5555555555555556,0.0,0.0,,,,,,,,,,,,,,,,,1,9,0,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1.7999928000287998e-05,0.0,1.9977625059932875e-05,0.0,0.0,2.3405500292568753e-05,5.225097186807675e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,[0],0.0,500008,0,0,0,,,,1,9,0,9,0,0,0,,,,,,,[0]
0.038461538461538464,500014,30188,50057,32286,81343,128179,95697,47843,34421,29,2,3,1,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.1724137931034483,0.3103448275862069,0.3103448275862069,0.0,0.0,,,,,,,,,,,,,,,,,2,20,2,2,1,5,6,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.9999360010239835e-05,6.625368536124821e-05,3.995525011986575e-05,3.0973177228520105e-05,6.146810420073024e-05,4.681027017327602e-05,4.1799467056795024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,[1],0.019230769230769232,500014,0,0,0,0.0,0.0,0.0,2,20,0,20,0,0,0,3.9999360010239835e-05,0.0,1.0,0.0,,,[1]
0.057692307692307696,500022,30188,50059,32286,81344,128183,95697,47844,34421,57,3,7,4,11,16,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.12280701754385964,0.07017543859649122,0.19298245614035087,0.2807017543859649,0.24561403508771928,0.03508771929824561,0.0,,,,,,,,,,,,,,,,,3,28,1,4,3,6,7,5,2,0,0,0,0,0,0,0,0,0,0,28,0,0,0,5.599843204390277e-05,3.3125745329269906e-05,7.990890384961144e-05,9.291953168556031e-05,7.376172504087628e-05,5.461112974824269e-05,5.2248241846661856e-05,4.18033986163075e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,[0],0.038461538461538464,500022,0,0,0,0.0,0.0,0.0,3,28,0,28,0,0,0,5.599843204390277e-05,0.0,1.0,0.0,,,[0]
0.07692307692307693,500025,30188,50059,32287,81345,128183,95697,47845,34421,116,6,17,12,25,28,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.14655172413793102,0.10344827586206896,0.21551724137931033,0.2413793103448276,0.20689655172413793,0.034482758620689655,0.0,,,,,,,,,,,,,,,,,4,59,3,10,8,14,12,10,2,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0.00011799480822843795,9.937723598780973e-05,0.0001997642781517809,0.00024778541782816084,0.00017210857592446892,9.36161581488965e-05,0.00010449648369332371,4.18025248725023e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,[0],0.057692307692307696,500025,0,0,0,0.0,0.0,0.0,4,59,0,59,0,0,0,0.00011799480822843795,0.0,1.0,0.0,,,[0]
0.09615384615384616,500031,30189,50059,32288,81347,128184,95698,47845,34421,261,11,25,23,59,70,56,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421455938697318,0.09578544061302682,0.08812260536398467,0.2260536398467433,0.2681992337164751,0.21455938697318008,0.05363984674329502,0.011494252873563218,,,,,,,,,,,,,,,,,5,145,5,8,11,34,42,32,10,3,0,0,0,0,0,0,0,0,0,145,0,0,0,0.00028998550072496375,0.00016562872664634953,0.0001598114225214247,0.00034069439712577817,0.0004179728317659352,0.00032765655352113773,0.0003343887478186359,0.00020900825582610512,8.7156096568955e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,[0],0.07692307692307693,500031,0,0,0,0.0,0.0,0.0,5,145,0,145,0,0,0,0.00028998550072496375,0.0,1.0,0.0,,,[0]
0.11538461538461539,500035,30189,50059,32289,81348,128186,95698,47845,34421,528,23,55,50,106,151,109,27,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0449539175322368e-05,0.0,0.0,1.999860009799314e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043560606060606064,0.10416666666666667,0.0946969696969697,0.20075757575757575,0.2859848484848485,0.20643939393939395,0.05113636363636364,0.013257575757575758,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,6,267,12,30,27,47,81,53,13,4,1,0,0,0,0,0,1,0,0,267,0,1,0,0.0005339668940525687,0.00039749577660737356,0.0005992928344553427,0.0008362239841427155,0.0005777717678586795,0.0006319041378019097,0.0005538255762920855,0.00027171073257393667,0.00011620812875860666,1.9998760076875235e-06,0.0,0.0,0.0,0.0,0.0,1.0449539175322368e-05,0.0,0.0,1.0,0.0,1.0,0.0,[0],0.09615384615384616,500035,1,0,0,1.999860009799314e-06,0.0,0.0,6,267,1,267,0,1,0,0.0005339668940525687,1.9998760076875235e-06,1.0,0.0,1.0,0.0,[0]
0.13461538461538464,500041,30190,50060,32289,81349,128186,95699,47846,34422,1092,48,126,115,218,323,202,46,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0449429983594396e-05,0.0,0.0,1.9998360134468975e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04395604395604396,0.11538461538461539,0.10531135531135531,0.19963369963369965,0.2957875457875458,0.184981684981685,0.04212454212454213,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,7,564,25,71,65,112,172,93,19,7,0,0,0,0,0,0,0,0,0,564,0,0,0,0.001127921045526813,0.0008281162012653615,0.0014183263748776445,0.00201306946638174,0.0013768009047548802,0.0013418001965893312,0.0009718071433049803,0.00039711568606959975,0.00020336422532756166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,[0],0.11538461538461539,500041,1,0,0,1.9998360134468975e-06,0.0,0.0,7,564,0,564,0,0,0,0.001127921045526813,0.0,1.0,0.0,,,[0]
0.15384615384615385,500048,30191,50061,32289,81352,128186,95699,47848,34422,2294,93,242,255,489,661,402,109,43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0449429983594396e-05,0.0,0.0,1.999808018430231e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04054054054054054,0.1054925893635571,0.11115954664341761,0.21316477768090672,0.2881429816913688,0.17523975588491716,0.04751525719267655,0.018744551002615517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,8,1202,45,116,140,271,338,200,63,29,0,0,0,0,0,0,0,0,0,1202,0,0,0,0.0024038028881631706,0.0014905597880092746,0.002317219336795845,0.004335841927591439,0.003331325523362303,0.002636793409576709,0.002089885996718879,0.001316724491075534,0.0008424844576143165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,[0],0.13461538461538464,500048,1,0,0,1.999808018430231e-06,0.0,0.0,8,1202,0,1202,0,0,0,0.0024038028881631706,0.0,1.0,0.0,,,[0]
0.1730769230769231,500056,30191,50061,32290,81353,128188,95701,47850,34422,4692,179,522,511,1008,1304,854,213,101,7,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.2292109694786917e-05,0.0,3.134763482095276e-05,0.0,8.715356458079135e-05,1.3998432175596332e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03815004262574595,0.11125319693094629,0.10890878090366582,0.21483375959079284,0.27791986359761295,0.18201193520886616,0.04539641943734015,0.02152600170502984,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.42857142857142855,,,,,,,,,9,2398,86,280,256,519,643,452,104,58,6,0,0,0,1,0,2,0,3,2398,0,6,0,0.004795539628195693,0.0028485310191779007,0.005593176324883642,0.007928396667595776,0.006379683351361983,0.005016148409342674,0.004723142352584667,0.0021735495736498914,0.001684968915228633,1.1998848110581384e-05,0.0,0.0,0.0,1.2292260792604976e-05,0.0,2.089885996718879e-05,0.0,8.715356458079135e-05,1.0,0.0,1.0,0.0,[0],0.15384615384615385,500056,7,0,0,1.3998432175596332e-05,0.0,0.0,9,2398,6,2398,0,6,0,0.004795539628195693,1.1998848110581384e-05,1.0,0.0,1.0,0.0,[0]
