Simulation Time,In: Susceptible-0-4yrs,In: Susceptible-5-19yrs,In: Susceptible-20-49yrs,In: Susceptible-50-64yrs,In: Susceptible-65-74yrs,In: Susceptible-75+yrs,In: Vaccinated-0-4yrs,In: Vaccinated-5-19yrs,In: Vaccinated-20-49yrs,In: Vaccinated-50-64yrs,In: Vaccinated-65-74yrs,In: Vaccinated-75+yrs,In: Exposed-0-4yrs-Current,In: Exposed-0-4yrs-Novel,In: Exposed-5-19yrs-Current,In: Exposed-5-19yrs-Novel,In: Exposed-20-49yrs-Current,In: Exposed-20-49yrs-Novel,In: Exposed-50-64yrs-Current,In: Exposed-50-64yrs-Novel,In: Exposed-65-74yrs-Current,In: Exposed-65-74yrs-Novel,In: Exposed-75+yrs-Current,In: Exposed-75+yrs-Novel,In: Infectious-0-4yrs-Current,In: Infectious-0-4yrs-Novel,In: Infectious-5-19yrs-Current,In: Infectious-5-19yrs-Novel,In: Infectious-20-49yrs-Current,In: Infectious-20-49yrs-Novel,In: Infectious-50-64yrs-Current,In: Infectious-50-64yrs-Novel,In: Infectious-65-74yrs-Current,In: Infectious-65-74yrs-Novel,In: Infectious-75+yrs-Current,In: Infectious-75+yrs-Novel,In: Hospitalized-0-4yrs-Current,In: Hospitalized-0-4yrs-Novel,In: Hospitalized-5-19yrs-Current,In: Hospitalized-5-19yrs-Novel,In: Hospitalized-20-49yrs-Current,In: Hospitalized-20-49yrs-Novel,In: Hospitalized-50-64yrs-Current,In: Hospitalized-50-64yrs-Novel,In: Hospitalized-65-74yrs-Current,In: Hospitalized-65-74yrs-Novel,In: Hospitalized-75+yrs-Current,In: Hospitalized-75+yrs-Novel,In: Recovered-0-4yrs-Current,In: Recovered-0-4yrs-Novel,In: Recovered-5-19yrs-Current,In: Recovered-5-19yrs-Novel,In: Recovered-20-49yrs-Current,In: Recovered-20-49yrs-Novel,In: Recovered-50-64yrs-Current,In: Recovered-50-64yrs-Novel,In: Recovered-65-74yrs-Current,In: Recovered-65-74yrs-Novel,In: Recovered-75+yrs-Current,In: Recovered-75+yrs-Novel,Total to: Death-0-4yrs-Current,Total to: Death-0-4yrs-Novel,Total to: Death-5-19yrs-Current,Total to: Death-5-19yrs-Novel,Total to: Death-20-49yrs-Current,Total to: Death-20-49yrs-Novel,Total to: Death-50-64yrs-Current,Total to: Death-50-64yrs-Novel,Total to: Death-65-74yrs-Current,Total to: Death-65-74yrs-Novel,Total to: Death-75+yrs-Current,Total to: Death-75+yrs-Novel,Population size,Population-0-4yrs,Population-5-19yrs,Population-20-49yrs,Population-50-64yrs,Population-65-74yrs,Population-75+yrs,Cumulative death,Cumulative death-0-4yrs,Cumulative death-5-19yrs,Cumulative death-20-49yrs,Cumulative death-50-64yrs,Cumulative death-65-74yrs,Cumulative death-75+yrs,Cumulative vaccination,Cumulative vaccination-0-4yrs,Cumulative vaccination-5-19yrs,Cumulative vaccination-20-49yrs,Cumulative vaccination-50-64yrs,Cumulative vaccination-65-74yrs,Cumulative vaccination-75+yrs,Cumulative death rate,Cumulative death rate-0-4yrs,Cumulative death rate-5-19yrs,Cumulative death rate-20-49yrs,Cumulative death rate-50-64yrs,Cumulative death rate-65-74yrs,Cumulative death rate-75+yrs,Cumulative vaccination rate,Cumulative vaccination rate-0-4yrs,Cumulative vaccination rate-5-19yrs,Cumulative vaccination rate-20-49yrs,Cumulative vaccination rate-50-64yrs,Cumulative vaccination rate-65-74yrs,Cumulative vaccination rate-75+yrs,Cumulative death-0-4yrs (%),Cumulative death-5-19yrs (%),Cumulative death-20-49yrs (%),Cumulative death-50-64yrs (%),Cumulative death-65-74yrs (%),Cumulative death-75+yrs (%),Cumulative vaccination-0-4yrs (%),Cumulative vaccination-5-19yrs (%),Cumulative vaccination-20-49yrs (%),Cumulative vaccination-50-64yrs (%),Cumulative vaccination-65-74yrs (%),Cumulative vaccination-75+yrs (%),Simulation Period,Incidence,Incidence-0-4yrs,Incidence-5-19yrs,Incidence-20-49yrs,Incidence-50-64yrs,Incidence-65-74yrs,Incidence-75+yrs,New hospitalizations,Hospitalizations-0-4yrs,Hospitalizations-5-19yrs,Hospitalizations-20-49yrs,Hospitalizations-50-64yrs,Hospitalizations-65-74yrs,Hospitalizations-75+yrs,New hosp-Current,New hosp-Novel,Incidence rate,Incidence rate-0-4yrs,Incidence rate-5-19yrs,Incidence rate-20-49yrs,Incidence rate-50-64yrs,Incidence rate-65-74yrs,Incidence rate-75+yrs,Hospitalization rate,Hospitalization rate-0-4yrs,Hospitalization rate-5-19yrs,Hospitalization rate-20-49yrs,Hospitalization rate-50-64yrs,Hospitalization rate-65-74yrs,Hospitalization rate-75+yrs,% of new hospitalizations due to Current,% of new hospitalizations due to Novel,Incidence-0-4yrs (%),Incidence-5-19yrs (%),Incidence-20-49yrs (%),Incidence-50-64yrs (%),Incidence-65-74yrs (%),Incidence-75+yrs (%),Hospitalizations-0-4yrs (%),Hospitalizations-5-19yrs (%),Hospitalizations-20-49yrs (%),Hospitalizations-50-64yrs (%),Hospitalizations-65-74yrs (%),Hospitalizations-75+yrs (%),Interventions,Observation Time,Obs: Population size,Obs: Cumulative death,Obs: Cumulative vaccination,Obs: Cumulative death rate,Obs: Cumulative vaccination rate,Observation Period,Obs: Incidence,Obs: New hospitalizations,Obs: New hosp-Current,Obs: New hosp-Novel,Obs: Incidence rate,Obs: Hospitalization rate,Obs: % of new hospitalizations due to Current,Obs: % of new hospitalizations due to Novel,Obs: Interventions
0.0,29835,94196,198162,95960,47841,34006,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500003,29836,94196,198163,95960,47842,34006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],,,,,,,,,,,,,,,,[0]
0.019230769230769232,29835,94194,198157,95957,47839,34004,0,0,0,0,0,0,0,0,1,0,5,0,3,0,2,0,2,0,0,0,1,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500007,29836,94196,198163,95962,47843,34007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,8,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,1.5999904000575996e-05,3.351655717924655e-05,1.0616162045097457e-05,5.046350731468539e-06,2.0842017507294705e-05,4.180427239663894e-05,2.940657531023937e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.125,0.125,0.125,0.25,0.25,0.125,,,,,,,[0],0.0,500007,0,0,,,1,8,0,0,0,,,,,[0]
0.038461538461538464,29833,94183,198120,95948,47833,33999,0,0,0,0,0,0,2,0,7,0,30,0,9,0,4,0,0,0,0,0,5,0,9,0,5,0,3,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,5,0,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,500012,29836,94197,198164,95965,47843,34007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2,36,0,6,13,6,4,7,1,0,0,0,1,0,0,1,0,7.19989920141118e-05,0.0,6.369697227058474e-05,6.5602559509091e-05,6.25247493799629e-05,8.3606797232615e-05,0.00020583997412297467,1.9999720003919945e-06,0.0,0.0,0.0,1.042079156332715e-05,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.3611111111111111,0.16666666666666666,0.1111111111111111,0.19444444444444445,0.0,0.0,0.0,1.0,0.0,0.0,[0],0.019230769230769232,500012,0,0,0.0,0.0,2,36,1,1,0,7.19989920141118e-05,1.9999720003919945e-06,1.0,0.0,[0]
0.057692307692307696,29821,94134,198037,95910,47816,33986,0,0,0,0,0,0,8,0,33,0,61,0,26,0,13,0,11,0,3,0,12,0,27,0,16,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,0,40,0,13,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,500014,29836,94198,198165,95965,47843,34007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3,114,6,24,53,21,8,2,1,0,0,1,0,0,0,1,0,0.00022799452813132486,0.0002010993430754793,0.00025478518424153636,0.0002674552390948911,0.0002188297816912416,0.00016721359446523,5.881142117799277e-05,1.9999520011519723e-06,0.0,0.0,5.0463252659413415e-06,0.0,0.0,0.0,1.0,0.0,0.05263157894736842,0.21052631578947367,0.4649122807017544,0.18421052631578946,0.07017543859649122,0.017543859649122806,0.0,0.0,1.0,0.0,0.0,0.0,[0],0.038461538461538464,500014,0,0,0.0,0.0,3,114,1,1,0,0.00022799452813132486,1.9999520011519723e-06,1.0,0.0,[0]
0.07692307692307693,29796,94034,197838,95796,47763,33958,0,0,0,0,0,0,20,0,62,0,133,0,71,0,35,0,16,0,6,0,48,0,80,0,44,0,15,0,11,0,0,0,0,0,1,0,0,0,0,0,2,0,14,0,56,0,117,0,56,0,30,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,500023,29836,94200,198169,95967,47843,34008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4,346,13,74,133,71,31,24,3,0,0,1,0,0,2,3,0,0.0006919806245425128,0.00043571524333020515,0.000785579311662668,0.000671157873489264,0.000739853071432293,0.0006479526785527663,0.0007057370541359132,5.9998320047038685e-06,0.0,0.0,5.046299800671158e-06,0.0,0.0,5.881142117799277e-05,1.0,0.0,0.03757225433526012,0.2138728323699422,0.38439306358381503,0.20520231213872833,0.08959537572254335,0.06936416184971098,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,[0],0.057692307692307696,500023,0,0,0.0,0.0,4,346,3,3,0,0.0006919806245425128,5.9998320047038685e-06,1.0,0.0,[0]
0.09615384615384616,29708,93820,197297,95564,47649,33860,0,0,0,0,0,0,54,0,153,0,367,0,160,0,74,0,63,0,35,0,87,0,212,0,101,0,49,0,38,0,0,0,0,0,3,0,1,0,1,0,1,0,39,0,142,0,292,0,142,0,72,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,500030,29836,94202,198171,95968,47845,34008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5,767,54,125,312,146,78,52,6,0,0,3,1,1,1,6,0,0.0015339294392457947,0.0018098940876793135,0.001326963906581741,0.0015744137579540695,0.0015213562995613076,0.0016303325460359926,0.0015290519877675841,1.1999448025390833e-05,0.0,0.0,1.5138593826481438e-05,1.0420248627132244e-05,2.090169930815375e-05,2.9404845918607387e-05,1.0,0.0,0.07040417209908735,0.16297262059973924,0.4067796610169492,0.19035202086049544,0.1016949152542373,0.06779661016949153,0.0,0.0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,[0],0.07692307692307693,500030,0,0,0.0,0.0,5,767,6,6,0,0.0015339294392457947,1.1999448025390833e-05,1.0,0.0,[0]
0.11538461538461539,29487,93199,195935,94867,47313,33624,0,0,0,0,0,0,129,0,430,0,908,0,446,0,219,0,150,0,85,0,221,0,557,0,276,0,129,0,98,0,0,0,1,0,8,0,6,0,4,0,9,0,135,0,351,0,764,0,372,0,181,0,126,0,0,0,0,0,0,0,1,0,0,0,2,0,500030,29836,94202,198172,95967,47846,34007,3,0,0,0,1,0,2,0,0,0,0,0,0,0,5.999640021598704e-06,0.0,0.0,0.0,1.0420248627132244e-05,0.0,5.881142117799277e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,,,,,,,6,2090,147,345,835,413,199,151,33,0,2,8,7,4,12,33,0,0.004179749215047097,0.004926933905349242,0.0036623426254219654,0.004213532757063344,0.00430351783927976,0.004159264290939492,0.004440131733709715,6.599604023758575e-05,0.0,2.123097174157661e-05,4.036917611557695e-05,7.29409803267756e-05,8.360330233044206e-05,0.00035285815102328866,1.0,0.0,0.07033492822966507,0.16507177033492823,0.39952153110047844,0.19760765550239234,0.09521531100478468,0.0722488038277512,0.0,0.06060606060606061,0.24242424242424243,0.21212121212121213,0.12121212121212122,0.36363636363636365,[0],0.09615384615384616,500030,3,0,5.999640021598704e-06,0.0,6,2090,33,33,0,0.004179749215047097,6.599604023758575e-05,1.0,0.0,[0]
0.13461538461538464,29382,92913,195390,94574,47181,33524,0,0,0,0,0,0,74,0,232,0,488,0,236,0,106,0,89,0,101,0,275,0,574,0,316,0,145,0,101,0,0,0,2,0,9,0,8,0,12,0,20,0,280,0,780,0,1711,0,833,0,402,0,273,0,0,0,0,0,0,0,1,0,0,0,2,0,500031,29837,94202,198172,95967,47846,34007,3,0,0,0,1,0,2,0,0,0,0,0,0,0,5.99962802306257e-06,0.0,0.0,0.0,1.0420248627132244e-05,0.0,5.881142117799277e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,,,,,,,7,2575,166,491,988,517,250,163,56,0,1,11,9,17,18,56,0,0.005149691018538888,0.005563748491754927,0.0052122035625570586,0.004985568092364209,0.0053872685402273695,0.005225097186807675,0.0047931308260064105,0.00011199328040317581,0.0,1.0615485870788306e-05,5.550733706073512e-05,9.378223764419019e-05,0.0003553066087029219,0.0005293027906019349,1.0,0.0,0.06446601941747573,0.19067961165048544,0.3836893203883495,0.2007766990291262,0.0970873786407767,0.0633009708737864,0.0,0.017857142857142856,0.19642857142857142,0.16071428571428573,0.30357142857142855,0.32142857142857145,[1],0.11538461538461539,500031,3,0,5.99962802306257e-06,0.0,7,2575,56,56,0,0.005149691018538888,0.00011199328040317581,1.0,0.0,[1]
0.15384615384615385,29022,91707,192897,93387,46598,33123,0,0,0,0,0,0,242,0,785,0,1653,0,783,0,379,0,278,0,134,0,456,0,967,0,461,0,226,0,152,0,1,0,1,0,19,0,22,0,11,0,23,0,440,0,1253,0,2637,0,1315,0,633,0,430,0,0,0,0,0,0,0,1,0,2,0,4,0,500035,29839,94202,198173,95968,47847,34006,7,0,0,0,1,2,4,0,0,0,0,0,0,0,1.3999020068595199e-05,0.0,0.0,0.0,1.0420140046682227e-05,4.179990386022112e-05,0.00011762630124095747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,,,,,,,8,3449,198,670,1374,659,325,223,68,1,0,15,19,12,21,68,0,0.006897572350514268,0.006636055903743674,0.007112375533428165,0.006933371011040914,0.006866943845280148,0.006792626342849977,0.006557473461346193,0.0001359915685227516,3.351543385729128e-05,0.0,7.56918232646388e-05,0.0001979847239155126,0.00025080466496676837,0.000617519922368924,1.0,0.0,0.057407944331690344,0.19425920556683096,0.39837634096839664,0.1910698753261815,0.09423021165555233,0.06465642215134822,0.014705882352941176,0.0,0.22058823529411764,0.27941176470588236,0.17647058823529413,0.3088235294117647,[0],0.13461538461538464,500035,7,0,1.3999020068595199e-05,0.0,8,3449,68,68,0,0.006897572350514268,0.0001359915685227516,1.0,0.0,[0]
0.1730769230769231,28868,91239,191802,92858,46351,32919,0,0,0,0,0,0,127,0,397,0,894,0,409,0,204,0,158,0,165,0,538,0,1119,0,578,0,244,0,170,0,1,0,1,0,22,0,22,0,19,0,35,0,678,0,2027,0,4338,0,2101,0,1027,0,718,0,0,0,0,0,0,0,2,0,4,0,10,0,500031,29839,94202,198175,95968,47845,34000,16,0,0,0,2,4,10,0,0,0,0,0,0,0,3.1998016123000376e-05,0.0,0.0,0.0,2.0840280093364454e-05,8.360330233044206e-05,0.0002941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.625,,,,,,,9,4777,274,890,1906,938,442,327,98,1,1,20,20,18,38,98,0,0.009553331266811323,0.009182613358356514,0.009447782425001593,0.009617859143273805,0.009774091363787929,0.009237778753108867,0.009615950126448274,0.0001959862809603328,3.351318743925735e-05,1.0615485870788306e-05,0.00010092192175523406,0.00020840280093364455,0.0003761991347419901,0.001117449861789096,1.0,0.0,0.057358174586560604,0.18630939920452166,0.3989951852627172,0.1963575465773498,0.09252669039145907,0.06845300397739167,0.01020408163265306,0.01020408163265306,0.20408163265306123,0.20408163265306123,0.1836734693877551,0.3877551020408163,[1],0.15384615384615385,500031,16,0,3.1998016123000376e-05,0.0,9,4777,98,98,0,0.009553331266811323,0.0001959862809603328,1.0,0.0,[1]
0.19230769230769232,28234,89133,187533,90705,45311,32199,0,0,0,0,0,0,389,0,1321,0,2746,0,1330,0,659,0,477,0,282,0,858,0,1753,0,898,0,420,0,270,0,1,0,1,0,31,0,30,0,27,0,50,0,933,0,2889,0,6115,0,3007,0,1426,0,998,0,0,0,0,0,0,0,4,0,6,0,16,0,500027,29839,94202,198178,95970,47843,33994,26,0,0,0,4,6,16,0,0,0,0,0,0,0,5.199719215162381e-05,0.0,0.0,0.0,4.167969157028238e-05,0.0001254101958489225,0.0004706712949344002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.23076923076923078,0.6153846153846154,,,,,,,10,6385,386,1210,2499,1271,607,412,126,1,0,28,28,27,42,126,0,0.012769208309084836,0.012936090351553336,0.01284473790365385,0.012610066860098398,0.013243997999333111,0.012686801128644582,0.01211764705882353,0.00025198437696862794,3.351318743925735e-05,0.0,0.00014128926453891764,0.0002917639213071024,0.0005643222907304839,0.0012352941176470588,1.0,0.0,0.06045418950665622,0.1895066562255286,0.39138606108065777,0.1990602975724354,0.09506656225528583,0.06452623335943618,0.007936507936507936,0.0,0.2222222222222222,0.2222222222222222,0.21428571428571427,0.3333333333333333,[0],0.1730769230769231,500027,26,0,5.199719215162381e-05,0.0,10,6385,126,126,0,0.012769208309084836,0.00025198437696862794,1.0,0.0,[0]
