Simulation Time,Population size,Population-0-4yrs,Population-5-12yrs,Population-13-17yrs,Population-18-29yrs,Population-30-49yrs,Population-50-64yrs,Population-65-74yrs,Population-75+yrs,Cumulative incidence,Cumulative incidence-0-4yrs,Cumulative incidence-5-12yrs,Cumulative incidence-13-17yrs,Cumulative incidence-18-29yrs,Cumulative incidence-30-49yrs,Cumulative incidence-50-64yrs,Cumulative incidence-65-74yrs,Cumulative incidence-75+yrs,Cumulative hospitalizations,Cumulative hospitalizations-0-4yrs,Cumulative hospitalizations-5-12yrs,Cumulative hospitalizations-13-17yrs,Cumulative hospitalizations-18-29yrs,Cumulative hospitalizations-30-49yrs,Cumulative hospitalizations-50-64yrs,Cumulative hospitalizations-65-74yrs,Cumulative hospitalizations-75+yrs,Cumulative death,Cumulative death-0-4yrs,Cumulative death-5-12yrs,Cumulative death-13-17yrs,Cumulative death-18-29yrs,Cumulative death-30-49yrs,Cumulative death-50-64yrs,Cumulative death-65-74yrs,Cumulative death-75+yrs,Cumulative vaccination,Cumulative vaccination-0-4yrs,Cumulative vaccination-5-12yrs,Cumulative vaccination-13-17yrs,Cumulative vaccination-18-29yrs,Cumulative vaccination-30-49yrs,Cumulative vaccination-50-64yrs,Cumulative vaccination-65-74yrs,Cumulative vaccination-75+yrs,Cumulative hospitalization rate-0-4yrs,Cumulative hospitalization rate-5-12yrs,Cumulative hospitalization rate-13-17yrs,Cumulative hospitalization rate-18-29yrs,Cumulative hospitalization rate-30-49yrs,Cumulative hospitalization rate-50-64yrs,Cumulative hospitalization rate-65-74yrs,Cumulative hospitalization rate-75+yrs,Cumulative hospitalization rate,Cumulative death rate,Cumulative death rate-0-4yrs,Cumulative death rate-5-12yrs,Cumulative death rate-13-17yrs,Cumulative death rate-18-29yrs,Cumulative death rate-30-49yrs,Cumulative death rate-50-64yrs,Cumulative death rate-65-74yrs,Cumulative death rate-75+yrs,Cumulative vaccination rate,Cumulative vaccination rate-0-4yrs,Cumulative vaccination rate-5-12yrs,Cumulative vaccination rate-13-17yrs,Cumulative vaccination rate-18-29yrs,Cumulative vaccination rate-30-49yrs,Cumulative vaccination rate-50-64yrs,Cumulative vaccination rate-65-74yrs,Cumulative vaccination rate-75+yrs,Cumulative incidence-0-4yrs (%),Cumulative incidence-5-12yrs (%),Cumulative incidence-13-17yrs (%),Cumulative incidence-18-29yrs (%),Cumulative incidence-30-49yrs (%),Cumulative incidence-50-64yrs (%),Cumulative incidence-65-74yrs (%),Cumulative incidence-75+yrs (%),Cumulative hospitalizations-0-4yrs (%),Cumulative hospitalizations-5-12yrs (%),Cumulative hospitalizations-13-17yrs (%),Cumulative hospitalizations-18-29yrs (%),Cumulative hospitalizations-30-49yrs (%),Cumulative hospitalizations-50-64yrs (%),Cumulative hospitalizations-65-74yrs (%),Cumulative hospitalizations-75+yrs (%),Cumulative death-0-4yrs (%),Cumulative death-5-12yrs (%),Cumulative death-13-17yrs (%),Cumulative death-18-29yrs (%),Cumulative death-30-49yrs (%),Cumulative death-50-64yrs (%),Cumulative death-65-74yrs (%),Cumulative death-75+yrs (%),Simulation Period,Incidence,Incidence-0-4yrs,Incidence-5-12yrs,Incidence-13-17yrs,Incidence-18-29yrs,Incidence-30-49yrs,Incidence-50-64yrs,Incidence-65-74yrs,Incidence-75+yrs,New hospitalizations,New hospitalizations-0-4yrs,New hospitalizations-5-12yrs,New hospitalizations-13-17yrs,New hospitalizations-18-29yrs,New hospitalizations-30-49yrs,New hospitalizations-50-64yrs,New hospitalizations-65-74yrs,New hospitalizations-75+yrs,New hosp-Current,New hosp-Novel,Incidence rate,Incidence rate-0-4yrs,Incidence rate-5-12yrs,Incidence rate-13-17yrs,Incidence rate-18-29yrs,Incidence rate-30-49yrs,Incidence rate-50-64yrs,Incidence rate-65-74yrs,Incidence rate-75+yrs,New hospitalization rate,Hospitalization rate-0-4yrs,Hospitalization rate-5-12yrs,Hospitalization rate-13-17yrs,Hospitalization rate-18-29yrs,Hospitalization rate-30-49yrs,Hospitalization rate-50-64yrs,Hospitalization rate-65-74yrs,Hospitalization rate-75+yrs,% of new hospitalizations due to Current,% of new hospitalizations due to Novel,Interventions,Observation Time,Obs: Population size,Obs: Cumulative hospitalizations,Obs: Cumulative death,Obs: Cumulative vaccination,Obs: Cumulative hospitalization rate,Obs: Cumulative death rate,Obs: Cumulative vaccination rate,Observation Period,Obs: Incidence,Obs: New hospitalizations,Obs: New hosp-Current,Obs: New hosp-Novel,Obs: Incidence rate,Obs: New hospitalization rate,Obs: % of new hospitalizations due to Current,Obs: % of new hospitalizations due to Novel,Obs: Interventions
0.0,500001,29954,50014,32322,81688,127598,95924,48031,34470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],,,,,,,,,,,,,,,,,,[0]
0.019230769230769232,500007,29955,50014,32322,81688,127601,95926,48031,34470,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,,,,,,,,,,,,,,,,,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.999988000024e-06,3.338452293516726e-05,0.0,0.0,0.0,7.83711343437985e-06,1.0424919728118093e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[0],0.0,500007,0,0,0,,,,1,3,0,0,0,,,,,[0]
0.038461538461538464,500011,29955,50014,32322,81688,127603,95927,48031,34471,8,1,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.375,0.25,0.125,0.125,,,,,,,,,,,,,,,,,2,5,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9.999860001959973e-06,0.0,0.0,0.0,0.0,1.5673858355342042e-05,1.04247023747472e-05,2.0819887156211613e-05,2.901073397156948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[1],0.019230769230769232,500011,0,0,0,0.0,0.0,0.0,2,5,0,0,0,9.999860001959973e-06,0.0,,,[1]
0.057692307692307696,500014,29955,50016,32322,81688,127604,95927,48031,34471,17,1,1,1,0,7,3,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9009892373299295e-05,1.9999440015679563e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.4117647058823529,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,3,9,0,1,1,0,4,1,0,2,1,0,0,0,0,0,0,0,1,1,0,1.799960400871181e-05,0.0,1.9994401567561083e-05,3.093867953715735e-05,0.0,3.134722537871367e-05,1.0424593701460485e-05,0.0,5.801978474659859e-05,1.9999560009679786e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9009892373299295e-05,1.0,0.0,[0],0.038461538461538464,500014,1,0,0,1.9999440015679563e-06,0.0,0.0,3,9,1,1,0,1.799960400871181e-05,1.9999560009679786e-06,1.0,0.0,[0]
0.07692307692307693,500025,29957,50017,32323,81689,127607,95928,48032,34472,50,2,11,3,6,14,6,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9009050823857045e-05,1.99990000499975e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.22,0.06,0.12,0.28,0.12,0.06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,4,33,1,10,2,6,7,3,2,2,0,0,0,0,0,0,0,0,0,0,0,6.599815205174255e-05,3.338340844600234e-05,0.0001999360204734485,6.18773590743147e-05,7.345020076388209e-05,5.4857214507382214e-05,3.1273781104381456e-05,4.163977431242323e-05,5.801978474659859e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[0],0.057692307692307696,500025,1,0,0,1.99990000499975e-06,0.0,0.0,4,33,0,0,0,6.599815205174255e-05,0.0,,,[0]
0.09615384615384616,500033,29957,50018,32324,81690,127610,95929,48033,34472,159,7,29,18,28,38,26,5,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9009050823857045e-05,1.999868008711425e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440251572327044,0.18238993710691823,0.11320754716981132,0.1761006289308176,0.2389937106918239,0.16352201257861634,0.031446540880503145,0.050314465408805034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,5,109,5,18,15,22,24,20,2,3,0,0,0,0,0,0,0,0,0,0,0,0.00021798910054497274,0.00016690589845445137,0.0003598776416018554,0.00046406583547319247,0.00026931410593837606,0.00018807745656586238,0.00020848970060878994,4.1638907395069954e-05,8.702715247157113e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[0],0.07692307692307693,500033,1,0,0,1.999868008711425e-06,0.0,0.0,5,109,0,0,0,0.00021798910054497274,0.0,,,[0]
0.11538461538461539,500040,29959,50018,32325,81691,127611,95929,48033,34474,450,10,77,66,80,114,71,17,15,7,0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.093580819798917e-05,1.2241250566157839e-05,2.3508945153630958e-05,1.0424376361684162e-05,0.0,2.9007367871439347e-05,1.3998880089592832e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.1711111111111111,0.14666666666666667,0.17777777777777778,0.25333333333333335,0.15777777777777777,0.03777777777777778,0.03333333333333333,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,,,,,,,,,6,291,3,48,48,52,76,45,12,7,6,0,0,1,1,3,1,0,0,6,0,0.0005819615905350247,0.00010014353907267083,0.0009596545243712263,0.0014849647320876128,0.000636552821642796,0.0005955646109239088,0.0004690969362757873,0.00024982824308288055,0.0002030633557669993,1.199920805226855e-05,0.0,0.0,3.093676525182527e-05,1.2241400416207614e-05,2.3509129378575346e-05,1.0424376361684162e-05,0.0,0.0,1.0,0.0,[0],0.09615384615384616,500040,7,0,0,1.3998880089592832e-05,0.0,0.0,6,291,6,6,0,0.0005819615905350247,1.199920805226855e-05,1.0,0.0,[0]
0.13461538461538464,500044,29960,50018,32325,81691,127611,95931,48033,34474,1056,28,150,153,214,263,179,47,22,18,0,0,1,3,4,3,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.093580819798917e-05,3.6723751698473514e-05,3.1345260204841274e-05,3.127247709291053e-05,6.245706077072014e-05,0.00011602947148575739,3.5996832278759466e-05,1.9998240154866372e-06,0.0,0.0,0.0,0.0,0.0,1.0424159030970176e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026515151515151516,0.14204545454545456,0.14488636363636365,0.20265151515151514,0.2490530303030303,0.16950757575757575,0.04450757575757576,0.020833333333333332,0.0,0.0,0.05555555555555555,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,606,18,73,87,134,149,108,30,7,11,0,0,0,2,1,2,3,3,11,0,0.0012119030477561795,0.0006008211222003404,0.0014594745891479068,0.002691415313225058,0.0016403275758651503,0.0011676109426303374,0.0011258326470618895,0.0006245706077072013,0.0002030515751000754,2.1998240140788736e-05,0.0,0.0,0.0,2.4482501132315678e-05,7.836315051210319e-06,2.0848752723368324e-05,6.245706077072014e-05,8.702210361431803e-05,1.0,0.0,[0],0.11538461538461539,500044,18,1,0,3.5996832278759466e-05,1.9998240154866372e-06,0.0,7,606,11,11,0,0.0012119030477561795,2.1998240140788736e-05,1.0,0.0,[0]
0.15384615384615385,500046,29960,50019,32325,81691,127613,95932,48032,34474,2369,81,314,311,481,604,431,96,51,32,0,0,2,6,7,8,3,6,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,6.187161639597834e-05,7.344750339694703e-05,5.4853345662275785e-05,8.339240295209106e-05,6.245836109260493e-05,0.00017404420722863607,6.399411254164617e-05,5.999448050779328e-06,0.0,0.0,0.0,0.0,0.0,1.0424050369011383e-05,2.0819453697534977e-05,2.9007367871439347e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03419164204305614,0.13254537779653863,0.13127902068383285,0.2030392570704939,0.254959898691431,0.18193330519206416,0.040523427606585054,0.021528070915998312,0.0,0.0,0.0625,0.1875,0.21875,0.25,0.09375,0.1875,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,8,1313,53,164,158,267,341,252,49,29,14,0,0,1,3,3,5,0,2,14,0,0.0026257689323339545,0.0017690253671562082,0.0032788196249350235,0.004887857695282289,0.003268413901164143,0.0026721834324627187,0.0026268880758044846,0.0010201319925884288,0.0008412136682717411,2.799753621681292e-05,0.0,0.0,3.093580819798917e-05,3.6723751698473514e-05,2.3508945153630958e-05,5.212079515485088e-05,0.0,5.8014735742878694e-05,1.0,0.0,[0],0.13461538461538464,500046,32,3,0,6.399411254164617e-05,5.999448050779328e-06,0.0,8,1313,14,14,0,0.0026257689323339545,2.799753621681292e-05,1.0,0.0,[0]
0.1730769230769231,500050,29960,50020,32326,81692,127614,95932,48032,34474,4946,177,602,591,1006,1367,889,201,113,73,0,0,3,8,19,19,8,16,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,9.280455361009714e-05,9.792880575821377e-05,0.00014888648580876706,0.0001980569570112163,0.00016655562958027982,0.00046411788594302955,0.00014598540145985403,5.999400059994001e-06,0.0,0.0,0.0,0.0,0.0,1.0424050369011383e-05,2.0819453697534977e-05,2.9007367871439347e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357864941366761,0.12171451678123736,0.11949049737161342,0.20339668418924384,0.27638495754144765,0.17974120501415286,0.04063890012131015,0.02284674484431864,0.0,0.0,0.0410958904109589,0.1095890410958904,0.2602739726027397,0.2602739726027397,0.1095890410958904,0.2191780821917808,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,9,2577,96,288,280,525,763,458,105,62,41,0,0,1,2,12,11,5,10,41,0,0.005153525875619443,0.0032042723631508676,0.005757812031428057,0.008662026295436968,0.006426656547232865,0.00597901467718806,0.004774215069007213,0.0021860426382411726,0.0017984568080292394,8.199245669398415e-05,0.0,0.0,3.093580819798917e-05,2.4482501132315678e-05,9.403430684961564e-05,0.00011466455405912521,0.00010409726848767489,0.00029007367871439346,1.0,0.0,[0],0.15384615384615385,500050,73,3,0,0.00014598540145985403,5.999400059994001e-06,0.0,9,2577,41,41,0,0.005153525875619443,8.199245669398415e-05,1.0,0.0,[0]
