Simulation Time,Population size,Population-0-4yrs,Population-5-12yrs,Population-13-17yrs,Population-18-29yrs,Population-30-49yrs,Population-50-64yrs,Population-65-74yrs,Population-75+yrs,Cumulative incidence,Cumulative incidence-0-4yrs,Cumulative incidence-5-12yrs,Cumulative incidence-13-17yrs,Cumulative incidence-18-29yrs,Cumulative incidence-30-49yrs,Cumulative incidence-50-64yrs,Cumulative incidence-65-74yrs,Cumulative incidence-75+yrs,Cumulative hospitalizations,Cumulative hospitalizations-0-4yrs,Cumulative hospitalizations-5-12yrs,Cumulative hospitalizations-13-17yrs,Cumulative hospitalizations-18-29yrs,Cumulative hospitalizations-30-49yrs,Cumulative hospitalizations-50-64yrs,Cumulative hospitalizations-65-74yrs,Cumulative hospitalizations-75+yrs,Cumulative death,Cumulative death-0-4yrs,Cumulative death-5-12yrs,Cumulative death-13-17yrs,Cumulative death-18-29yrs,Cumulative death-30-49yrs,Cumulative death-50-64yrs,Cumulative death-65-74yrs,Cumulative death-75+yrs,Cumulative vaccination,Cumulative vaccination-0-4yrs,Cumulative vaccination-5-12yrs,Cumulative vaccination-13-17yrs,Cumulative vaccination-18-29yrs,Cumulative vaccination-30-49yrs,Cumulative vaccination-50-64yrs,Cumulative vaccination-65-74yrs,Cumulative vaccination-75+yrs,Cumulative hospitalization rate-0-4yrs,Cumulative hospitalization rate-5-12yrs,Cumulative hospitalization rate-13-17yrs,Cumulative hospitalization rate-18-29yrs,Cumulative hospitalization rate-30-49yrs,Cumulative hospitalization rate-50-64yrs,Cumulative hospitalization rate-65-74yrs,Cumulative hospitalization rate-75+yrs,Cumulative hospitalization rate,Cumulative death rate,Cumulative death rate-0-4yrs,Cumulative death rate-5-12yrs,Cumulative death rate-13-17yrs,Cumulative death rate-18-29yrs,Cumulative death rate-30-49yrs,Cumulative death rate-50-64yrs,Cumulative death rate-65-74yrs,Cumulative death rate-75+yrs,Cumulative vaccination rate,Cumulative vaccination rate-0-4yrs,Cumulative vaccination rate-5-12yrs,Cumulative vaccination rate-13-17yrs,Cumulative vaccination rate-18-29yrs,Cumulative vaccination rate-30-49yrs,Cumulative vaccination rate-50-64yrs,Cumulative vaccination rate-65-74yrs,Cumulative vaccination rate-75+yrs,Cumulative incidence-0-4yrs (%),Cumulative incidence-5-12yrs (%),Cumulative incidence-13-17yrs (%),Cumulative incidence-18-29yrs (%),Cumulative incidence-30-49yrs (%),Cumulative incidence-50-64yrs (%),Cumulative incidence-65-74yrs (%),Cumulative incidence-75+yrs (%),Cumulative hospitalizations-0-4yrs (%),Cumulative hospitalizations-5-12yrs (%),Cumulative hospitalizations-13-17yrs (%),Cumulative hospitalizations-18-29yrs (%),Cumulative hospitalizations-30-49yrs (%),Cumulative hospitalizations-50-64yrs (%),Cumulative hospitalizations-65-74yrs (%),Cumulative hospitalizations-75+yrs (%),Cumulative death-0-4yrs (%),Cumulative death-5-12yrs (%),Cumulative death-13-17yrs (%),Cumulative death-18-29yrs (%),Cumulative death-30-49yrs (%),Cumulative death-50-64yrs (%),Cumulative death-65-74yrs (%),Cumulative death-75+yrs (%),Simulation Period,Incidence,Incidence-0-4yrs,Incidence-5-12yrs,Incidence-13-17yrs,Incidence-18-29yrs,Incidence-30-49yrs,Incidence-50-64yrs,Incidence-65-74yrs,Incidence-75+yrs,New hospitalizations,New hospitalizations-0-4yrs,New hospitalizations-5-12yrs,New hospitalizations-13-17yrs,New hospitalizations-18-29yrs,New hospitalizations-30-49yrs,New hospitalizations-50-64yrs,New hospitalizations-65-74yrs,New hospitalizations-75+yrs,Incidence-Current,Incidence-Novel,New hosp-Current,New hosp-Novel,Incidence rate,Incidence rate-0-4yrs,Incidence rate-5-12yrs,Incidence rate-13-17yrs,Incidence rate-18-29yrs,Incidence rate-30-49yrs,Incidence rate-50-64yrs,Incidence rate-65-74yrs,Incidence rate-75+yrs,New hospitalization rate,Hospitalization rate-0-4yrs,Hospitalization rate-5-12yrs,Hospitalization rate-13-17yrs,Hospitalization rate-18-29yrs,Hospitalization rate-30-49yrs,Hospitalization rate-50-64yrs,Hospitalization rate-65-74yrs,Hospitalization rate-75+yrs,% of incidence due to Current,% of incidence due to Novel,% of new hospitalizations due to Current,% of new hospitalizations due to Novel,Interventions,Observation Time,Obs: Population size,Obs: Cumulative hospitalizations,Obs: Cumulative death,Obs: Cumulative vaccination,Obs: Cumulative hospitalization rate,Obs: Cumulative death rate,Obs: Cumulative vaccination rate,Observation Period,Obs: Incidence,Obs: New hospitalizations,Obs: Incidence-Current,Obs: Incidence-Novel,Obs: New hosp-Current,Obs: New hosp-Novel,Obs: Incidence rate,Obs: New hospitalization rate,Obs: % of incidence due to Current,Obs: % of incidence due to Novel,Obs: % of new hospitalizations due to Current,Obs: % of new hospitalizations due to Novel,Obs: Interventions
0.0,500004,29835,49745,32047,81820,128126,96205,48068,34158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],,,,,,,,,,,,,,,,,,,,,,[0]
0.019230769230769232,500007,29836,49745,32047,81820,128127,96206,48068,34158,9,2,2,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,,,,,,,,,,,,,,,,,1,9,2,2,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,1.7999856001151992e-05,6.703536115300821e-05,4.020504573323952e-05,6.240833775392393e-05,0.0,0.0,1.0394470141884517e-05,0.0,5.85514374377891e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,[0],0.0,500007,0,0,0,,,,1,9,0,9,0,0,0,,,,,,,[0]
0.038461538461538464,500012,29837,49746,32047,81820,128128,96208,48068,34158,18,3,2,2,1,7,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.927571871889455e-05,1.9999520011519723e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.3888888888888889,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,2,9,1,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,1,9,0,1,0,1.799974800352795e-05,3.351655717924655e-05,0.0,0.0,1.2221950623319482e-05,5.463329352907662e-05,0.0,0.0,0.0,1.9999720003919945e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.927571871889455e-05,1.0,0.0,1.0,0.0,[1],0.019230769230769232,500012,1,0,0,1.9999520011519723e-06,0.0,0.0,2,9,1,9,0,1,0,1.799974800352795e-05,1.9999720003919945e-06,1.0,0.0,1.0,0.0,[1]
0.057692307692307696,500014,29837,49746,32047,81821,128129,96208,48068,34158,36,4,3,5,5,13,2,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.927571871889455e-05,1.9999440015679563e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.08333333333333333,0.1388888888888889,0.1388888888888889,0.3611111111111111,0.05555555555555555,0.027777777777777776,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,3,18,1,1,3,4,6,1,1,1,0,0,0,0,0,0,0,0,0,18,0,0,0,3.59991360207355e-05,3.351543385729128e-05,2.0102118763317653e-05,9.361250663088588e-05,4.8887802493277926e-05,4.682817182817183e-05,1.0394146016963246e-05,2.0803861196638095e-05,2.927571871889455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,[0],0.038461538461538464,500014,1,0,0,1.9999440015679563e-06,0.0,0.0,3,18,0,18,0,0,0,3.59991360207355e-05,0.0,1.0,0.0,,,[0]
0.07692307692307693,500017,29837,49746,32047,81823,128130,96208,48068,34158,80,7,8,9,13,24,10,3,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.927571871889455e-05,1.9999320023119215e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.1,0.1125,0.1625,0.3,0.125,0.0375,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,4,44,3,5,4,8,11,8,2,3,0,0,0,0,0,0,0,0,0,44,0,0,0,8.799753606899007e-05,0.00010054630157187385,0.00010051059381658827,0.00012481667550784785,9.77744099925447e-05,8.585097831092103e-05,8.315316813570597e-05,4.160772239327619e-05,8.782715615668365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,[0],0.057692307692307696,500017,1,0,0,1.9999320023119215e-06,0.0,0.0,4,44,0,44,0,0,0,8.799753606899007e-05,0.0,1.0,0.0,,,[0]
0.09615384615384616,500022,29837,49746,32048,81824,128131,96209,48069,34158,158,10,20,21,26,44,24,5,8,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85514374377891e-05,3.999824007743659e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06329113924050633,0.12658227848101267,0.13291139240506328,0.16455696202531644,0.27848101265822783,0.1518987341772152,0.03164556962025317,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,5,78,3,12,12,13,20,14,2,2,1,0,0,0,0,0,0,0,1,78,0,1,0,0.00015599469618032987,0.00010054630157187385,0.00024122542515981184,0.00037445002652354353,0.00015887953264974395,0.0001560914696011863,0.00014551804423748544,4.160772239327619e-05,5.85514374377891e-05,1.9999320023119215e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.927571871889455e-05,1.0,0.0,1.0,0.0,[0],0.07692307692307693,500022,2,0,0,3.999824007743659e-06,0.0,0.0,5,78,1,78,0,1,0,0.00015599469618032987,1.9999320023119215e-06,1.0,0.0,1.0,0.0,[0]
0.11538461538461539,500026,29837,49746,32048,81825,128131,96209,48070,34160,320,11,38,42,57,88,58,10,16,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.080299563137092e-05,8.782201405152225e-05,7.999584021630875e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034375,0.11875,0.13125,0.178125,0.275,0.18125,0.03125,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,,,,,,,,,6,162,1,18,21,31,44,34,5,8,2,0,0,0,0,0,0,1,1,162,0,2,0,0.0003239857446272364,3.351543385729128e-05,0.00036183813773971776,0.0006552670993509736,0.0003788619475948377,0.0003433985530433697,0.00035339729131370247,0.00010401714202500572,0.0002342057497511564,3.999824007743659e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.0803428405001145e-05,2.927571871889455e-05,1.0,0.0,1.0,0.0,[0],0.09615384615384616,500026,4,0,0,7.999584021630875e-06,0.0,0.0,6,162,2,162,0,2,0,0.0003239857446272364,3.999824007743659e-06,1.0,0.0,1.0,0.0,[0]
0.13461538461538464,500026,29837,49746,32048,81825,128132,96209,48070,34159,614,25,86,69,123,162,102,28,19,7,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0394037979814778e-05,4.160599126274184e-05,0.00011709944670511432,1.3999272037854031e-05,1.999896005407719e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.927486167627858e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04071661237785016,0.14006514657980457,0.11237785016286644,0.2003257328990228,0.26384364820846906,0.16612377850162866,0.04560260586319218,0.030944625407166124,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,294,14,48,27,66,74,44,18,3,3,0,0,0,0,0,1,1,1,294,0,3,0,0.0005879694255898694,0.00046921607400207796,0.0009649017006392474,0.0008424862705941088,0.0008065994500458296,0.0005775339301183945,0.0004573376711118502,0.0003744539213646765,8.782201405152225e-05,5.999688016223156e-06,0.0,0.0,0.0,0.0,0.0,1.0394037979814778e-05,2.080299563137092e-05,2.927400468384075e-05,1.0,0.0,1.0,0.0,[0],0.11538461538461539,500026,7,1,0,1.3999272037854031e-05,1.999896005407719e-06,0.0,7,294,3,294,0,3,0,0.0005879694255898694,5.999688016223156e-06,1.0,0.0,1.0,0.0,[0]
0.15384615384615385,500030,29837,49746,32048,81826,128133,96209,48070,34161,1184,46,169,124,229,333,196,52,35,10,0,0,0,0,0,2,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0788075959629555e-05,6.240898689411275e-05,0.00014636573870788325,1.9998800071995682e-05,1.999880007199568e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9273147741576652e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03885135135135135,0.14273648648648649,0.10472972972972973,0.19341216216216217,0.28125,0.16554054054054054,0.04391891891891892,0.02956081081081081,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,570,21,83,55,106,171,94,24,16,3,0,0,0,0,0,1,1,1,570,0,3,0,0.0011399407230823998,0.0007038241110031169,0.0016684758573553653,0.0017161757363954068,0.0012954476015887566,0.0013345612337277183,0.0009770395701025891,0.000499271895152902,0.00046839778682045727,5.999688016223156e-06,0.0,0.0,0.0,0.0,0.0,1.0394037979814778e-05,2.080299563137092e-05,2.927486167627858e-05,1.0,0.0,1.0,0.0,[0],0.13461538461538464,500030,10,1,0,1.9998800071995682e-05,1.999880007199568e-06,0.0,8,570,3,570,0,3,0,0.0011399407230823998,5.999688016223156e-06,1.0,0.0,1.0,0.0,[0]
0.1730769230769231,500035,29837,49746,32048,81827,128136,96209,48070,34162,2286,85,304,247,453,661,379,96,61,32,1,0,2,1,2,14,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.351543385729128e-05,0.0,6.240639041437844e-05,1.2220905080230241e-05,1.560841605793844e-05,0.0001455165317174069,0.0001248179737882255,0.0001756337450968913,6.399552031357804e-05,1.999860009799314e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.927229084948188e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03718285214348206,0.13298337707786526,0.10804899387576553,0.19816272965879264,0.2891513560804899,0.1657917760279965,0.04199475065616798,0.02668416447944007,0.03125,0.0,0.0625,0.03125,0.0625,0.4375,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,1102,39,135,123,224,328,183,44,26,22,1,0,2,1,2,12,3,1,1102,0,22,0,0.002203867767933924,0.00130710192043436,0.002713786033047883,0.0038379930104842737,0.0027375161928971234,0.002559840166077435,0.0019021089503061044,0.0009153318077803204,0.0007611018412809929,4.3997360158390496e-05,3.351543385729128e-05,0.0,6.240639041437844e-05,1.2221054432576443e-05,1.5608781500472165e-05,0.00012472845575777733,6.240898689411275e-05,2.9273147741576652e-05,1.0,0.0,1.0,0.0,[0],0.15384615384615385,500035,32,1,0,6.399552031357804e-05,1.999860009799314e-06,0.0,9,1102,22,1102,0,22,0,0.002203867767933924,4.3997360158390496e-05,1.0,0.0,1.0,0.0,[0]
