Simulation Time,In: Susceptible-0-4yrs,In: Susceptible-5-19yrs,In: Susceptible-20-49yrs,In: Susceptible-50-64yrs,In: Susceptible-65-74yrs,In: Susceptible-75+yrs,In: Vaccinated-0-4yrs,In: Vaccinated-5-19yrs,In: Vaccinated-20-49yrs,In: Vaccinated-50-64yrs,In: Vaccinated-65-74yrs,In: Vaccinated-75+yrs,In: Exposed-0-4yrs-Current,In: Exposed-0-4yrs-Novel,In: Exposed-5-19yrs-Current,In: Exposed-5-19yrs-Novel,In: Exposed-20-49yrs-Current,In: Exposed-20-49yrs-Novel,In: Exposed-50-64yrs-Current,In: Exposed-50-64yrs-Novel,In: Exposed-65-74yrs-Current,In: Exposed-65-74yrs-Novel,In: Exposed-75+yrs-Current,In: Exposed-75+yrs-Novel,In: Infectious-0-4yrs-Current,In: Infectious-0-4yrs-Novel,In: Infectious-5-19yrs-Current,In: Infectious-5-19yrs-Novel,In: Infectious-20-49yrs-Current,In: Infectious-20-49yrs-Novel,In: Infectious-50-64yrs-Current,In: Infectious-50-64yrs-Novel,In: Infectious-65-74yrs-Current,In: Infectious-65-74yrs-Novel,In: Infectious-75+yrs-Current,In: Infectious-75+yrs-Novel,In: Hospitalized-0-4yrs-Current,In: Hospitalized-0-4yrs-Novel,In: Hospitalized-5-19yrs-Current,In: Hospitalized-5-19yrs-Novel,In: Hospitalized-20-49yrs-Current,In: Hospitalized-20-49yrs-Novel,In: Hospitalized-50-64yrs-Current,In: Hospitalized-50-64yrs-Novel,In: Hospitalized-65-74yrs-Current,In: Hospitalized-65-74yrs-Novel,In: Hospitalized-75+yrs-Current,In: Hospitalized-75+yrs-Novel,In: Recovered-0-4yrs-Current,In: Recovered-0-4yrs-Novel,In: Recovered-5-19yrs-Current,In: Recovered-5-19yrs-Novel,In: Recovered-20-49yrs-Current,In: Recovered-20-49yrs-Novel,In: Recovered-50-64yrs-Current,In: Recovered-50-64yrs-Novel,In: Recovered-65-74yrs-Current,In: Recovered-65-74yrs-Novel,In: Recovered-75+yrs-Current,In: Recovered-75+yrs-Novel,Total to: Death-0-4yrs-Current,Total to: Death-0-4yrs-Novel,Total to: Death-5-19yrs-Current,Total to: Death-5-19yrs-Novel,Total to: Death-20-49yrs-Current,Total to: Death-20-49yrs-Novel,Total to: Death-50-64yrs-Current,Total to: Death-50-64yrs-Novel,Total to: Death-65-74yrs-Current,Total to: Death-65-74yrs-Novel,Total to: Death-75+yrs-Current,Total to: Death-75+yrs-Novel,Population size,Population-0-4yrs,Population-5-19yrs,Population-20-49yrs,Population-50-64yrs,Population-65-74yrs,Population-75+yrs,Cumulative incidence,Cumulative incidence-0-4yrs,Cumulative incidence-5-19yrs,Cumulative incidence-20-49yrs,Cumulative incidence-50-64yrs,Cumulative incidence-65-74yrs,Cumulative incidence-75+yrs,Cumulative hospitalizations,Cumulative hospitalizations-0-4yrs,Cumulative hospitalizations-5-19yrs,Cumulative hospitalizations-20-49yrs,Cumulative hospitalizations-50-64yrs,Cumulative hospitalizations-65-74yrs,Cumulative hospitalizations-75+yrs,Cumulative death,Cumulative death-0-4yrs,Cumulative death-5-19yrs,Cumulative death-20-49yrs,Cumulative death-50-64yrs,Cumulative death-65-74yrs,Cumulative death-75+yrs,Cumulative vaccination,Cumulative vaccination-0-4yrs,Cumulative vaccination-5-19yrs,Cumulative vaccination-20-49yrs,Cumulative vaccination-50-64yrs,Cumulative vaccination-65-74yrs,Cumulative vaccination-75+yrs,Cumulative death rate,Cumulative death rate-0-4yrs,Cumulative death rate-5-19yrs,Cumulative death rate-20-49yrs,Cumulative death rate-50-64yrs,Cumulative death rate-65-74yrs,Cumulative death rate-75+yrs,Cumulative vaccination rate,Cumulative vaccination rate-0-4yrs,Cumulative vaccination rate-5-19yrs,Cumulative vaccination rate-20-49yrs,Cumulative vaccination rate-50-64yrs,Cumulative vaccination rate-65-74yrs,Cumulative vaccination rate-75+yrs,Cumulative incidence-0-4yrs (%),Cumulative incidence-5-19yrs (%),Cumulative incidence-20-49yrs (%),Cumulative incidence-50-64yrs (%),Cumulative incidence-65-74yrs (%),Cumulative incidence-75+yrs (%),Cumulative hospitalizations-0-4yrs (%),Cumulative hospitalizations-5-19yrs (%),Cumulative hospitalizations-20-49yrs (%),Cumulative hospitalizations-50-64yrs (%),Cumulative hospitalizations-65-74yrs (%),Cumulative hospitalizations-75+yrs (%),Cumulative death-0-4yrs (%),Cumulative death-5-19yrs (%),Cumulative death-20-49yrs (%),Cumulative death-50-64yrs (%),Cumulative death-65-74yrs (%),Cumulative death-75+yrs (%),Simulation Period,Incidence,Incidence-0-4yrs,Incidence-5-19yrs,Incidence-20-49yrs,Incidence-50-64yrs,Incidence-65-74yrs,Incidence-75+yrs,New hospitalizations,New hospitalizations-0-4yrs,New hospitalizations-5-19yrs,New hospitalizations-20-49yrs,New hospitalizations-50-64yrs,New hospitalizations-65-74yrs,New hospitalizations-75+yrs,New hosp-Current,New hosp-Novel,Incidence rate,Incidence rate-0-4yrs,Incidence rate-5-19yrs,Incidence rate-20-49yrs,Incidence rate-50-64yrs,Incidence rate-65-74yrs,Incidence rate-75+yrs,New hospitalization rate,Hospitalization rate-0-4yrs,Hospitalization rate-5-19yrs,Hospitalization rate-20-49yrs,Hospitalization rate-50-64yrs,Hospitalization rate-65-74yrs,Hospitalization rate-75+yrs,% of new hospitalizations due to Current,% of new hospitalizations due to Novel,Interventions,Observation Time,Obs: Population size,Obs: Cumulative hospitalizations,Obs: Cumulative death,Obs: Cumulative vaccination,Obs: Cumulative death rate,Obs: Cumulative vaccination rate,Observation Period,Obs: Incidence,Obs: New hospitalizations,Obs: New hosp-Current,Obs: New hosp-Novel,Obs: Incidence rate,Obs: New hospitalization rate,Obs: % of new hospitalizations due to Current,Obs: % of new hospitalizations due to Novel,Obs: Interventions
0.0,29861,94798,197306,95826,48241,33968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500001,29861,94799,197306,95826,48241,33968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],,,,,,,,,,,,,,,,,[0]
0.019230769230769232,29860,94797,197300,95818,48239,33965,0,0,0,0,0,0,1,0,3,0,6,0,8,0,2,0,2,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500009,29861,94800,197308,95830,48242,33968,8,0,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.125,0.125,,,,,,,,,,,,,1,8,0,0,2,4,1,1,0,0,0,0,0,0,0,0,0,1.5999968000064e-05,0.0,0.0,1.013653918279221e-05,4.174232463005865e-05,2.0729255197860742e-05,2.9439472444653793e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[0],0.0,500009,0,0,0,,,1,8,0,0,0,,,,,[0]
0.038461538461538464,29859,94796,197294,95817,48240,33965,0,0,0,0,0,0,1,0,2,0,2,0,5,0,1,0,1,0,1,0,2,0,6,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,500013,29861,94801,197308,95832,48243,33968,31,1,3,12,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0967741935483871,0.3870967741935484,0.3225806451612903,0.0967741935483871,0.06451612903225806,,,,,,,,,,,,,2,23,1,3,10,6,2,1,0,0,0,0,0,0,0,0,0,4.599917201490373e-05,3.3488496701383076e-05,3.1645569620253167e-05,5.06821821720356e-05,6.261087342168423e-05,4.14576510094938e-05,2.9439472444653793e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[1],0.019230769230769232,500013,0,0,0,0.0,0.0,2,23,0,0,0,4.599917201490373e-05,0.0,,,[1]
0.057692307692307696,29854,94783,197257,95798,48233,33960,0,0,0,0,0,0,3,0,8,0,27,0,13,0,6,0,3,0,3,0,2,0,13,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,13,0,18,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,500017,29861,94801,197310,95832,48244,33969,73,4,10,26,21,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547945205479452,0.136986301369863,0.3561643835616438,0.2876712328767123,0.0821917808219178,0.0821917808219178,,,,,,,,,,,,,3,42,3,7,14,11,3,4,0,0,0,0,0,0,0,0,0,8.399781605678252e-05,0.00010046549010414922,7.383888355608063e-05,7.095505504084984e-05,0.0001147842056932966,6.218518748834027e-05,0.00011775788977861517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[0],0.038461538461538464,500017,0,0,0,0.0,0.0,3,42,0,0,0,8.399781605678252e-05,0.0,,,[0]
0.07692307692307693,29845,94749,197164,95755,48203,33935,0,0,0,0,0,0,7,0,30,0,71,0,27,0,20,0,15,0,6,0,5,0,31,0,18,0,11,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,17,0,46,0,32,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,500020,29861,94801,197312,95832,48244,33970,203,10,22,78,51,22,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04926108374384237,0.10837438423645321,0.3842364532019704,0.2512315270935961,0.10837438423645321,0.09852216748768473,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,4,130,6,12,52,30,16,14,1,0,0,0,0,1,0,1,0,0.0002599911603005498,0.00020093098020829844,0.00012658094323899537,0.0002635446758907303,0.00031304783370899073,0.0003316474587513473,0.00041214048102681855,1.9999320023119215e-06,0.0,0.0,0.0,0.0,2.0727966171959207e-05,0.0,1.0,0.0,[0],0.057692307692307696,500020,1,0,0,0.0,0.0,4,130,1,1,0,0.0002599911603005498,1.9999320023119215e-06,1.0,0.0,[0]
0.09615384615384616,29805,94626,196907,95622,48134,33900,0,0,0,0,0,0,31,0,86,0,184,0,92,0,48,0,31,0,11,0,47,0,93,0,51,0,25,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,43,0,129,0,67,0,39,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,500024,29861,94802,197313,95832,48246,33970,570,26,92,226,119,68,39,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456140350877193,0.16140350877192983,0.39649122807017545,0.20877192982456141,0.11929824561403508,0.06842105263157895,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,5,367,16,70,148,68,46,19,1,0,0,0,0,1,0,1,0,0.000733970641174353,0.0005358159472221292,0.0007383888355608063,0.000750081089847551,0.000709575089740379,0.0009534864439101235,0.0005593170444509861,1.999920003199872e-06,0.0,0.0,0.0,0.0,2.0727966171959207e-05,0.0,1.0,0.0,[0],0.07692307692307693,500024,2,0,0,0.0,0.0,5,367,1,1,0,0.000733970641174353,1.999920003199872e-06,1.0,0.0,[0]
0.11538461538461539,29697,94275,196165,95268,47977,33779,0,0,0,0,0,0,66,0,267,0,537,0,266,0,110,0,85,0,46,0,117,0,249,0,125,0,65,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,147,0,363,0,174,0,95,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,500031,29861,94806,197314,95833,48247,33970,1567,102,270,617,304,166,108,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650925335035099,0.1723037651563497,0.3937460114869177,0.19400127632418634,0.10593490746649649,0.06892150606253988,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,6,997,76,178,391,185,98,69,0,0,0,0,0,0,0,0,0,0.0019939042925939555,0.0025451257493051137,0.0018775975190396827,0.001981623106434954,0.0019304616412054428,0.0020312564772209094,0.002031204003532529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[0],0.09615384615384616,500031,2,0,0,0.0,0.0,6,997,0,0,0,0.0019939042925939555,0.0,,,[0]
0.13461538461538464,29392,93344,194197,94310,47522,33420,0,0,0,0,0,0,222,0,694,0,1431,0,707,0,334,0,271,0,86,0,304,0,683,0,342,0,155,0,109,0,0,0,1,0,2,0,0,0,5,0,0,0,162,0,463,0,1002,0,475,0,231,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,500034,29862,94806,197315,95834,48247,33970,4251,253,781,1704,828,402,283,10,0,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05951540813926135,0.18372147729945895,0.4008468595624559,0.19477769936485534,0.09456598447424136,0.06657257115972712,0.0,0.1,0.2,0.0,0.7,0.0,,,,,,,7,2684,151,511,1087,524,236,175,8,0,1,2,0,5,0,8,0,0.0053676672046333125,0.005056763001908844,0.005389954222306605,0.005508985677650851,0.005467845105548193,0.0048914958443012,0.005151604356785399,1.5999008061500188e-05,0.0,1.054785562095226e-05,1.0136128201749495e-05,0.0,0.00010363338653180509,0.0,1.0,0.0,[0],0.11538461538461539,500034,10,0,0,0.0,0.0,7,2684,8,8,0,0.0053676672046333125,1.5999008061500188e-05,1.0,0.0,[0]
0.15384615384615385,28591,90860,188750,91767,46239,32503,0,0,0,0,0,0,581,0,1780,0,3992,0,1836,0,886,0,675,0,277,0,904,0,1841,0,955,0,490,0,329,0,0,0,2,0,7,0,6,0,6,0,2,0,413,0,1261,0,2725,0,1272,0,626,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,500038,29862,94807,197315,95836,48247,33971,11717,699,2194,4618,2261,1139,806,33,0,2,8,7,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059656908765042246,0.18724929589485362,0.39412818980967823,0.19296748314414952,0.09720918323803021,0.06878893914824614,0.0,0.06060606060606061,0.24242424242424243,0.21212121212121213,0.36363636363636365,0.12121212121212122,,,,,,,8,7466,446,1413,2914,1433,737,523,23,0,1,6,7,5,4,23,0,0.014930984693040873,0.014935369365749112,0.014904119992405544,0.014768263943440692,0.014952939457812467,0.01527556117478807,0.015395937591992936,4.5996872212689536e-05,0.0,1.054785562095226e-05,3.0408230494387148e-05,7.304297013585992e-05,0.00010363338653180509,0.0001177509567265234,1.0,0.0,[0],0.13461538461538464,500038,33,0,0,0.0,0.0,8,7466,23,23,0,0.014930984693040873,4.5996872212689536e-05,1.0,0.0,[0]
0.1730769230769231,26600,84569,175577,85284,43018,30189,0,0,0,0,0,0,1452,0,4527,0,9583,0,4692,0,2334,0,1690,0,724,0,2347,0,4963,0,2392,0,1166,0,908,0,1,0,4,0,14,0,14,0,12,0,7,0,1086,0,3362,0,7181,0,3454,0,1717,0,1177,0,0,0,0,0,0,0,1,0,0,0,0,0,500044,29863,94809,197318,95836,48247,33971,30950,1839,5795,12307,5944,2938,2127,84,1,4,23,20,23,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.9998240154866372e-06,0.0,0.0,0.0,1.0434492257606744e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05941841680129241,0.18723747980613895,0.39764135702746367,0.19205169628432955,0.09492730210016155,0.0687237479806139,0.011904761904761904,0.047619047619047616,0.27380952380952384,0.23809523809523808,0.27380952380952384,0.15476190476190477,0.0,0.0,0.0,1.0,0.0,0.0,9,19233,1140,3601,7689,3683,1799,1321,51,1,2,15,13,11,9,51,0,0.03846307680616273,0.03817560779586096,0.03798242745788813,0.03896814737855713,0.038430234984765645,0.03728729247414347,0.03888610873980748,0.00010199224858910723,3.348737525952716e-05,2.1095488729735146e-05,7.602057623596787e-05,0.00013564839934888768,0.0002279934503699712,0.0002649318536398693,1.0,0.0,[0],0.15384615384615385,500044,84,1,0,1.9998240154866372e-06,0.0,9,19233,51,51,0,0.03846307680616273,0.00010199224858910723,1.0,0.0,[0]
