Simulation Time,Population size,Population-0-4yrs,Population-5-12yrs,Population-13-17yrs,Population-18-29yrs,Population-30-49yrs,Population-50-64yrs,Population-65-74yrs,Population-75+yrs,Cumulative incidence,Cumulative incidence-0-4yrs,Cumulative incidence-5-12yrs,Cumulative incidence-13-17yrs,Cumulative incidence-18-29yrs,Cumulative incidence-30-49yrs,Cumulative incidence-50-64yrs,Cumulative incidence-65-74yrs,Cumulative incidence-75+yrs,Cumulative hospitalizations,Cumulative hospitalizations-0-4yrs,Cumulative hospitalizations-5-12yrs,Cumulative hospitalizations-13-17yrs,Cumulative hospitalizations-18-29yrs,Cumulative hospitalizations-30-49yrs,Cumulative hospitalizations-50-64yrs,Cumulative hospitalizations-65-74yrs,Cumulative hospitalizations-75+yrs,Cumulative death,Cumulative death-0-4yrs,Cumulative death-5-12yrs,Cumulative death-13-17yrs,Cumulative death-18-29yrs,Cumulative death-30-49yrs,Cumulative death-50-64yrs,Cumulative death-65-74yrs,Cumulative death-75+yrs,Cumulative vaccination,Cumulative vaccination-0-4yrs,Cumulative vaccination-5-12yrs,Cumulative vaccination-13-17yrs,Cumulative vaccination-18-29yrs,Cumulative vaccination-30-49yrs,Cumulative vaccination-50-64yrs,Cumulative vaccination-65-74yrs,Cumulative vaccination-75+yrs,Cumulative hospitalization rate-0-4yrs,Cumulative hospitalization rate-5-12yrs,Cumulative hospitalization rate-13-17yrs,Cumulative hospitalization rate-18-29yrs,Cumulative hospitalization rate-30-49yrs,Cumulative hospitalization rate-50-64yrs,Cumulative hospitalization rate-65-74yrs,Cumulative hospitalization rate-75+yrs,Cumulative hospitalization rate,Cumulative death rate,Cumulative death rate-0-4yrs,Cumulative death rate-5-12yrs,Cumulative death rate-13-17yrs,Cumulative death rate-18-29yrs,Cumulative death rate-30-49yrs,Cumulative death rate-50-64yrs,Cumulative death rate-65-74yrs,Cumulative death rate-75+yrs,Cumulative vaccination rate,Cumulative vaccination rate-0-4yrs,Cumulative vaccination rate-5-12yrs,Cumulative vaccination rate-13-17yrs,Cumulative vaccination rate-18-29yrs,Cumulative vaccination rate-30-49yrs,Cumulative vaccination rate-50-64yrs,Cumulative vaccination rate-65-74yrs,Cumulative vaccination rate-75+yrs,Cumulative incidence-0-4yrs (%),Cumulative incidence-5-12yrs (%),Cumulative incidence-13-17yrs (%),Cumulative incidence-18-29yrs (%),Cumulative incidence-30-49yrs (%),Cumulative incidence-50-64yrs (%),Cumulative incidence-65-74yrs (%),Cumulative incidence-75+yrs (%),Cumulative hospitalizations-0-4yrs (%),Cumulative hospitalizations-5-12yrs (%),Cumulative hospitalizations-13-17yrs (%),Cumulative hospitalizations-18-29yrs (%),Cumulative hospitalizations-30-49yrs (%),Cumulative hospitalizations-50-64yrs (%),Cumulative hospitalizations-65-74yrs (%),Cumulative hospitalizations-75+yrs (%),Cumulative death-0-4yrs (%),Cumulative death-5-12yrs (%),Cumulative death-13-17yrs (%),Cumulative death-18-29yrs (%),Cumulative death-30-49yrs (%),Cumulative death-50-64yrs (%),Cumulative death-65-74yrs (%),Cumulative death-75+yrs (%),Simulation Period,Incidence,Incidence-0-4yrs,Incidence-5-12yrs,Incidence-13-17yrs,Incidence-18-29yrs,Incidence-30-49yrs,Incidence-50-64yrs,Incidence-65-74yrs,Incidence-75+yrs,New hospitalizations,New hospitalizations-0-4yrs,New hospitalizations-5-12yrs,New hospitalizations-13-17yrs,New hospitalizations-18-29yrs,New hospitalizations-30-49yrs,New hospitalizations-50-64yrs,New hospitalizations-65-74yrs,New hospitalizations-75+yrs,New hosp-Current,New hosp-Novel,Incidence rate,Incidence rate-0-4yrs,Incidence rate-5-12yrs,Incidence rate-13-17yrs,Incidence rate-18-29yrs,Incidence rate-30-49yrs,Incidence rate-50-64yrs,Incidence rate-65-74yrs,Incidence rate-75+yrs,New hospitalization rate,Hospitalization rate-0-4yrs,Hospitalization rate-5-12yrs,Hospitalization rate-13-17yrs,Hospitalization rate-18-29yrs,Hospitalization rate-30-49yrs,Hospitalization rate-50-64yrs,Hospitalization rate-65-74yrs,Hospitalization rate-75+yrs,% of new hospitalizations due to Current,% of new hospitalizations due to Novel,Interventions,Observation Time,Obs: Population size,Obs: Cumulative hospitalizations,Obs: Cumulative death,Obs: Cumulative vaccination,Obs: Cumulative hospitalization rate,Obs: Cumulative death rate,Obs: Cumulative vaccination rate,Observation Period,Obs: Incidence,Obs: New hospitalizations,Obs: New hosp-Current,Obs: New hosp-Novel,Obs: Incidence rate,Obs: New hospitalization rate,Obs: % of new hospitalizations due to Current,Obs: % of new hospitalizations due to Novel,Obs: Interventions
0.0,500002,30203,50021,32094,81402,127825,95883,48145,34429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],,,,,,,,,,,,,,,,,,[0]
0.019230769230769232,500006,30204,50021,32094,81403,127827,95883,48145,34429,8,1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.5,0.125,0.0,0.0,,,,,,,,,,,,,,,,,1,8,1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5999936000255998e-05,3.31092937787637e-05,0.0,3.115847198853368e-05,1.2284710449374707e-05,3.129278310189713e-05,1.0429377470458788e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[0],0.0,500006,0,0,0,,,,1,8,0,0,0,,,,,[0]
0.038461538461538464,500009,30204,50022,32094,81403,127828,95884,48145,34429,17,2,2,1,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.17647058823529413,0.0,0.0,,,,,,,,,,,,,,,,,2,9,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7999784002591968e-05,3.310819758972322e-05,3.9983207053037726e-05,0.0,2.4569119074235594e-05,1.5646146745210322e-05,2.0858754940917576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[1],0.019230769230769232,500009,0,0,0,0.0,0.0,0.0,2,9,0,0,0,1.7999784002591968e-05,0.0,,,[1]
0.057692307692307696,500010,30204,50023,32094,81403,127828,95884,48145,34429,32,3,7,4,3,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.21875,0.125,0.09375,0.375,0.09375,0.0,0.0,,,,,,,,,,,,,,,,,3,15,1,5,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9999460009719825e-05,3.310819758972322e-05,9.995601935148534e-05,9.347541596560104e-05,0.0,4.6938073035641645e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[0],0.038461538461538464,500010,0,0,0,0.0,0.0,0.0,3,15,0,0,0,2.9999460009719825e-05,0.0,,,[0]
0.07692307692307693,500012,30204,50023,32094,81404,127828,95884,48146,34429,101,12,23,7,12,33,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1188118811881188,0.22772277227722773,0.06930693069306931,0.1188118811881188,0.32673267326732675,0.09900990099009901,0.039603960396039604,0.0,,,,,,,,,,,,,,,,,4,69,9,16,3,9,21,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0001379972400551989,0.0002979737783075089,0.0003198528676808668,9.347541596560104e-05,0.00011056103583406017,0.00016428325562474575,7.300488089775145e-05,8.308235538477516e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[0],0.057692307692307696,500012,0,0,0,0.0,0.0,0.0,4,69,0,0,0,0.0001379972400551989,0.0,,,[0]
0.09615384615384616,500013,30205,50023,32094,81404,127828,95884,48146,34429,337,28,43,32,64,108,49,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0830860534124629,0.12759643916913946,0.09495548961424333,0.18991097922848665,0.32047477744807124,0.14540059347181009,0.02967359050445104,0.008902077151335312,,,,,,,,,,,,,,,,,5,236,16,20,25,52,75,39,6,3,0,0,0,0,0,0,0,0,0,0,0,0.00047198867227186546,0.0005297311614355715,0.0003998160846010835,0.0007789617997133421,0.0006387892486855683,0.0005867259129455206,0.00040674147928747235,0.00012462094462676026,8.713584478201516e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[0],0.07692307692307693,500013,0,0,0,0.0,0.0,0.0,5,236,0,0,0,0.00047198867227186546,0.0,,,[0]
0.11538461538461539,500018,30205,50023,32095,81404,127828,95885,48146,34432,1164,64,136,120,227,358,191,45,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054982817869415807,0.11683848797250859,0.10309278350515463,0.1950171821305842,0.3075601374570447,0.1640893470790378,0.03865979381443299,0.019759450171821305,,,,,,,,,,,,,,,,,6,827,36,93,88,163,250,142,35,20,0,0,0,0,0,0,0,0,0,0,0,0.001653956997118075,0.0011918556530375766,0.0018591447933950383,0.002741945534990964,0.0020023586064566853,0.001955753043151735,0.0014809561553543865,0.0007269555103227683,0.000580905631880101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,[0],0.09615384615384616,500018,0,0,0,0.0,0.0,0.0,6,827,0,0,0,0.001653956997118075,0.0,,,[0]
0.13461538461538464,500021,30205,50023,32095,81405,127829,95885,48146,34433,3962,167,445,491,794,1140,683,168,74,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3107101473266015e-05,0.0,0.0,0.0,0.0,1.0429159931167545e-05,0.0,0.0,3.999832007055703e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04215042907622413,0.11231701161029783,0.12392730943967693,0.20040383644623927,0.2877334679454821,0.1723876829883897,0.04240282685512368,0.01867743563856638,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,,,,,,,,7,2798,103,309,371,567,782,492,123,51,2,1,0,0,0,0,1,0,0,2,0,0.005595798551252155,0.0034100314517463994,0.00617715850708674,0.011559432933478735,0.006965259692398408,0.006117595518978627,0.005131146686134432,0.0025547293648485857,0.0014811802973977695,3.999856005183814e-06,3.3107101473266015e-05,0.0,0.0,0.0,0.0,1.0429159931167545e-05,0.0,0.0,1.0,0.0,[0],0.11538461538461539,500021,2,0,0,3.999832007055703e-06,0.0,0.0,7,2798,2,2,0,0.005595798551252155,3.999856005183814e-06,1.0,0.0,[0]
0.15384615384615385,500024,30205,50023,32095,81405,127831,95887,48146,34432,12862,558,1515,1451,2599,3655,2276,539,269,18,1,0,0,4,2,7,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.3107101473266015e-05,0.0,0.0,4.9137030894908174e-05,1.5645657156714726e-05,7.300259680665783e-05,4.154031487558676e-05,5.808550185873606e-05,3.599827208294002e-05,1.999904004607779e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.904275092936803e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043383610635981965,0.11778883532887575,0.11281293733478463,0.20206810760379412,0.28417042450629765,0.1769553724148655,0.04190639091898616,0.020914321256414244,0.05555555555555555,0.0,0.0,0.2222222222222222,0.1111111111111111,0.3888888888888889,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,8900,391,1070,960,1805,2515,1593,371,195,16,0,0,0,4,2,6,2,2,16,0,0.01779925243139788,0.012944876676047013,0.021390160526157966,0.02991120112167004,0.022173085191327314,0.019674721698519117,0.0166136517703499,0.007705728409421343,0.005663171957134144,3.199865605644563e-05,0.0,0.0,0.0,4.9137030894908174e-05,1.5645901947132497e-05,6.257495958700526e-05,4.154031487558676e-05,5.808381494496559e-05,1.0,0.0,[0],0.13461538461538464,500024,18,1,0,3.599827208294002e-05,1.999904004607779e-06,0.0,8,8900,16,16,0,0.01779925243139788,3.199865605644563e-05,1.0,0.0,[0]
0.1730769230769231,500027,30205,50023,32095,81405,127834,95886,48146,34433,39930,1762,4624,4300,8183,11367,7152,1642,900,53,1,1,1,7,10,15,10,8,4,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,3.3107101473266015e-05,1.9990804230054175e-05,3.1157501168406295e-05,8.598980406608931e-05,7.822644992724941e-05,0.00015643576747387524,0.00020770157437793377,0.00023233525977986235,0.00010599427630907931,7.99956802332674e-06,0.0,0.0,0.0,0.0,0.0,2.085810232985003e-05,2.077015743779338e-05,2.9041907472482794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04412722263961933,0.11580265464562985,0.10768845479589281,0.2049336338592537,0.2846731780616078,0.17911344853493613,0.04112196343601302,0.022539444027047332,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.1320754716981132,0.18867924528301888,0.2830188679245283,0.18867924528301888,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,9,27068,1204,3109,2849,5584,7712,4876,1103,631,35,0,1,1,3,8,8,8,6,35,0,0.054133401596723356,0.03986095017381228,0.06215141035123843,0.08876772082878953,0.06859529512929181,0.060329653996291976,0.050851523147037656,0.022909483653886096,0.018325975836431228,6.999664016127226e-05,0.0,1.9990804230054175e-05,3.1157501168406295e-05,3.685277317118113e-05,6.25826286268589e-05,8.343153920760895e-05,0.00016616125950234703,0.00017425650557620817,1.0,0.0,[0],0.15384615384615385,500027,53,4,0,0.00010599427630907931,7.99956802332674e-06,0.0,9,27068,35,35,0,0.054133401596723356,6.999664016127226e-05,1.0,0.0,[0]
